,Open,High,Low,Close,VolumeBTC,VolumeCurrency,WeightedPrice,candlecolor,engulfing,stochRSI,SMA10Close,SMA20Close,SMA50Close,SMA100Close,SMA200Close,IchimokuconversionLine,IchimokuBaseline,IchimokuLeadingSpanA,IchimokuLeadingSpanB,IchimokuLaggingSpan,IchimokuCloudSpan,DistanceLeadingSpanA,DistanceLeadingSpanB,ConversionLineBaseLine,AverageTrueRange,SupportLine1,SupportLine2,SupportLine3,SupportSlope1,SupportSlope2,SupportSlope3,ResistantLine1,ResistantLine2,ResistantLine3,ResistanceSlope1,ResistanceSlope2,ResistanceSlope3,CategoricalIncrease
249,753.47,764.93,1.5,659.86,0.5161757,69848910.0,651.69,1.0,0.0,1.0,0.22014216,0.2989407,0.43044707,0.46892887,0.52591366,0.8764889,0.8568863,0.86668766,0.7402858,0.63254327,0.12640181,658.9933,659.1197,0.019602643,50.637856,0.42366946,0.42366946,0.42366946,5.39619e-06,5.39619e-06,5.39619e-06,1.1803261,1.1803261,1.1803261,-0.00015974996,-0.00015974996,-0.00015974996,1
250,658.8,704.93,608.64,702.48,0.23373681,31571448.0,650.47,-1.0,0.0,1.0,0.23483373,0.32122692,0.45451885,0.50024354,0.55005544,0.55542505,0.55542505,0.55542505,0.55542505,0.6171706,0.0,701.92456,701.92456,0.0,104.05,0.0021352922,0.0021352922,0.0021352922,-0.0037074042,-0.0037074042,-0.0037074042,0.86977565,0.75316024,0.5209392,-0.00015005782,-4.4499393e-05,-5.6976834e-05,0
251,702.48,704.99,605.5,647.78,0.2107321,28588840.0,653.31,1.0,0.0,1.0,0.13154158,0.23986693,0.39531416,0.4563003,0.5067154,0.6023264,0.6023264,0.6023264,0.6023264,0.6928896,0.0,647.1777,647.1777,0.0,110.035,0.9311958,0.9311958,0.9311958,-0.0040204655,-0.0040204655,-0.0040204655,0.73994774,0.7600355,0.61301225,-0.00016272903,-4.825702e-05,-3.847746e-05,1
252,647.78,678.0,636.8,662.45,0.11295348,15436231.0,658.09,-1.0,0.0,0.67205125,0.12067175,0.24061212,0.3978664,0.46743768,0.51283276,0.5889878,0.5889878,0.5889878,0.5889878,0.5840592,0.0,661.861,661.861,0.0,115.65786,366.17838,366.17838,366.17838,-0.003931432,-0.003931432,-0.003931432,0.5676268,0.6915895,0.59938604,-0.00015912538,-4.7188365e-05,-3.136378e-05,0
253,662.45,684.19,645.0,655.52,0.09993099,13825068.0,666.2,1.0,0.0,0.66324115,0.0801974,0.21493547,0.379838,0.45966455,0.5027184,0.5952145,0.5952145,0.5952145,0.5952145,0.5894557,0.0,654.9248,654.9248,0.0,117.744286,148811.72,148811.72,148811.72,-0.003972994,-0.003972994,-0.003972994,0.45000508,0.6503627,0.62983537,-0.00016080763,-4.768723e-05,-2.3472827e-05,0
254,655.52,665.0,645.01,654.67,0.0674794,9163471.0,653.92,-1.0,0.0,0.5140678,0.048461057,0.19438802,0.36701667,0.45654163,0.49715766,0.5959873,0.5959873,0.5959873,0.5959873,0.57378525,0.0,654.07404,654.07404,0.0,116.87215,59920844.0,59920844.0,59920844.0,-0.0039781528,-0.0039781528,-0.0039781528,0.3534828,0.60598123,0.6249475,-0.00016101642,-4.7749145e-05,-2.131902e-05,0
255,654.02,654.71,465.28,589.48,0.32443607,38188188.0,566.8,-1.0,0.0,0.5239581,0.09262401,0.08461949,0.28367478,0.39383167,0.43610004,0.66189694,0.66189694,0.66189694,0.66189694,0.6368155,0.0,588.8181,588.8181,0.0,112.99143,26761384000.0,26761384000.0,26761384000.0,-0.004418093,-0.004418093,-0.004418093,0.30797046,0.626257,0.7140884,-0.00017882306,-5.3029675e-05,-1.8717117e-05,0
256,589.47,603.0,579.43,583.52,0.09711334,11891902.0,589.64,-1.0,0.0,0.1209938,0.11579209,0.059808575,0.2640715,0.3857604,0.42539552,0.6686575,0.6686575,0.6686575,0.6686575,0.67005414,0.0,582.8513,582.8513,0.0,124.02071,10871743000000.0,10871743000000.0,10871743000000.0,-0.0044632186,-0.0044632186,-0.0044632186,0.2440674,0.5887162,0.7327199,-0.00018064953,-5.357131e-05,-1.5856805e-05,0
257,583.54,583.92,552.3,577.88,0.14177565,16806226.0,570.8,-1.0,0.0,0.05509849,0.12836403,0.036221188,0.2446726,0.3779392,0.41484123,0.6751834,0.6751834,0.6751834,0.6751834,0.75211114,0.0,577.20483,577.20483,0.0,123.891426,4414632000000000.0,4414632000000000.0,4414632000000000.0,-0.004506779,-0.004506779,-0.004506779,0.19333713,0.55317706,0.8033184,-0.00018241264,-5.409416e-05,-8.934848e-06,0
258,577.7,585.95,564.81,568.31,0.11379633,13650035.0,577.58,-1.0,0.0,0.0,0.14171314,0.006013443,0.21990779,0.3644882,0.40000537,0.6743063,0.6865531,0.6804297,0.6865531,0.7585121,-0.0061234185,567.6296,567.6235,-0.012246837,124.906425,1.8051951e+18,1.8051951e+18,1.8051951e+18,-0.00458267,-0.00458267,-0.00458267,0.15422508,0.52342755,0.8435368,-0.00018548436,-5.500507e-05,-6.2806107e-06,1
259,567.51,598.64,566.8,595.01,0.10689386,12750924.0,574.37,-1.0,1.0,0.0,0.05913346,0.038006082,0.24370246,0.39020672,0.42224106,0.9834036,0.65574527,0.8195745,0.65574527,0.6719719,0.16382918,594.1904,594.35425,0.32765836,124.77,6.933659e+20,6.933659e+20,6.933659e+20,-0.0043770312,-0.0043770312,-0.0043770312,0.11555891,0.46521926,0.80289334,-0.00017716108,-5.253682e-05,-5.732187e-06,1
260,596.25,628.98,590.88,621.65,0.122721516,15572193.0,610.98,1.0,0.0,0.0,0.0033137617,0.06601464,0.26436934,0.41201463,0.44230017,0.9412612,0.6276442,0.7844527,0.6276442,0.66098285,0.1568085,620.86554,621.02234,0.313617,120.32429,2.6688124e+23,2.6688124e+23,2.6688124e+23,-0.004189459,-0.004189459,-0.004189459,0.08676991,0.41435835,0.752196,-0.00016956907,-5.0285424e-05,-6.163825e-06,0
261,621.65,628.99,594.63,604.1,0.106084265,13365892.0,606.65,1.0,0.0,0.0030436222,0.019081278,0.02483281,0.23015793,0.39063466,0.42104238,0.9513905,0.64587814,0.79863435,0.64587814,0.67710644,0.15275617,603.3014,603.4541,0.30551234,115.637856,1.1044153e+26,1.1044153e+26,1.1044153e+26,-0.004311169,-0.004311169,-0.004311169,0.07004766,0.39678317,0.7367108,-0.0001744953,-5.1746287e-05,-8.28952e-06,0
262,602.93,609.5,592.1,599.33,0.085247174,10626480.0,600.2,-1.0,0.0,0.0,0.019903893,0.0040795556,0.21184556,0.38222215,0.41149125,0.9589625,0.6510186,0.8049906,0.6510186,0.6957102,0.15397194,598.525,598.67896,0.30794388,114.663574,4.476644e+28,4.476644e+28,4.476644e+28,-0.0043454813,-0.0043454813,-0.0043454813,0.05538904,0.37216553,0.74256235,-0.0001758841,-5.215813e-05,-7.833997e-06,1
