,Open,High,Low,Close,VolumeBTC,VolumeCurrency,WeightedPrice,candlecolor,engulfing,stochRSI,SMA10Close,SMA20Close,SMA50Close,SMA100Close,SMA200Close,IchimokuconversionLine,IchimokuBaseline,IchimokuLeadingSpanA,IchimokuLeadingSpanB,IchimokuLaggingSpan,IchimokuCloudSpan,DistanceLeadingSpanA,DistanceLeadingSpanB,ConversionLineBaseLine,AverageTrueRange,SupportLine1,SupportLine2,SupportLine3,SupportSlope1,SupportSlope2,SupportSlope3,ResistantLine1,ResistantLine2,ResistantLine3,ResistanceSlope1,ResistanceSlope2,ResistanceSlope3,CategoricalIncrease
1830,858.94,920.0,858.93,914.0,0.47478622,14837058.0,897.77,1.0,0.0,1.0,0.12809628,0.14552954,0.18195076,0.24544333,0.27967036,0.9002954,0.8730853,0.8866904,0.84536105,0.7957549,0.04132932,913.1133,913.15466,0.027210066,15.742857,0.68933743,0.68933743,0.68933743,3.2089017e-07,3.2089017e-07,3.2089017e-07,0.9573304,0.9573304,0.9573304,-2.2250746e-05,-2.2250746e-05,-2.2250746e-05,0
1831,914.48,918.5,878.89,892.61,0.17308399,5425022.0,900.2,1.0,0.0,1.0,0.09166937,0.116469115,0.1572214,0.22393902,0.26056308,0.9472222,0.9192144,0.9332183,0.8908258,0.81731105,0.042392533,891.67676,891.7192,0.028007753,19.555,0.7063332,0.7063332,0.7063332,3.2857977e-07,3.2857977e-07,3.2857977e-07,1.0306853,1.0306853,1.0306853,-2.44001e-05,-2.44001e-05,-2.44001e-05,0
1832,892.61,894.97,859.0,890.67,0.13377471,4071449.2,874.03,-1.0,0.0,1.0,0.07672089,0.10721255,0.15112129,0.2190387,0.25718376,0.9494201,0.9212166,0.93531835,0.8927661,0.820461,0.042552236,889.7347,889.7772,0.028203487,21.955,0.7083499,0.7083499,0.7083499,3.2929546e-07,3.2929546e-07,3.2929546e-07,0.9824065,0.9015685,0.7881976,-2.4453248e-05,-2.0935087e-05,-1.6381942e-05,0
1833,890.65,905.18,888.0,897.1,0.09957299,3117208.5,898.97,-1.0,1.0,1.0,0.070543975,0.10578475,0.15303199,0.2214596,0.26079327,0.9474975,0.91795784,0.9327277,0.8923197,0.82717645,0.04040798,896.1673,896.2077,0.029539628,23.93357,0.70374787,0.70374787,0.70374787,3.2693524e-07,3.2693524e-07,3.2693524e-07,0.927657,0.85748875,0.80312246,-2.4277979e-05,-2.0785033e-05,-1.0498926e-05,1
1834,897.82,936.42,891.0,930.34,0.20748089,6665199.0,922.42,1.0,0.0,0.7132081,0.091307476,0.13031097,0.17926951,0.24612658,0.28547326,0.9136445,0.8922437,0.9029441,0.8616366,0.8078122,0.04130748,929.4371,929.4784,0.021400778,24.443571,0.6790622,0.6790622,0.6790622,3.152542e-07,3.152542e-07,3.152542e-07,0.8507595,0.79210246,0.7656926,-2.3410554e-05,-2.0042407e-05,-9.3190665e-06,1
1835,930.34,976.48,929.49,976.47,0.35271284,11744311.0,955.98,1.0,0.0,0.7289615,0.11971182,0.16287853,0.2133829,0.2784397,0.31742454,0.8824797,0.8599445,0.8712121,0.8293393,0.7885445,0.041872766,975.5988,975.6407,0.022535255,25.675714,0.6474193,0.6474193,0.6474193,3.003611e-07,3.003611e-07,3.003611e-07,0.9589849,0.9589849,0.9589849,-1.5090818e-05,-1.5090818e-05,-1.5090818e-05,0
1836,976.48,980.74,950.0,969.58,0.22557539,7599251.0,967.02,1.0,0.0,0.73258346,0.09408713,0.14611946,0.20228222,0.26951927,0.3106842,0.90945566,0.88671386,0.89808476,0.8558912,0.7846181,0.04219353,968.6819,968.7241,0.022741806,28.299286,0.65246046,0.65246046,0.65246046,3.0249552e-07,3.0249552e-07,3.0249552e-07,1.0071164,1.0071164,1.0071164,-1.8763456e-05,-1.8763456e-05,-1.8763456e-05,0
1837,969.99,970.0,931.0,959.54,0.30868113,10228764.0,951.07,-1.0,0.0,0.81208414,0.06599725,0.12676282,0.18876462,0.25803417,0.3019217,0.92625636,0.89821166,0.912234,0.8670665,0.7941305,0.045167476,958.62775,958.6729,0.028044688,29.917856,0.65973276,0.65973276,0.65973276,3.0566062e-07,3.0566062e-07,3.0566062e-07,1.0220939,1.0220939,1.0220939,-1.9702525e-06,-1.9702525e-06,-1.9702525e-06,0
1838,959.54,966.37,944.11,966.3,0.11945908,3978648.2,955.73,-1.0,0.0,0.8604833,0.055881195,0.123182245,0.18936749,0.259457,0.30548558,0.9355428,0.89192796,0.9137354,0.8610007,0.77640486,0.052734658,965.3863,965.439,0.04361482,31.902143,0.66656715,0.66656715,0.66656715,3.7911485e-07,3.7911485e-07,3.7911485e-07,1.010535,0.93674845,0.87415045,-1.956469e-06,-1.7038396e-05,-7.771082e-06,1
1839,966.34,1005.0,960.53,997.75,0.19657093,6764742.0,987.47,1.0,0.0,0.8040262,0.072255574,0.14093159,0.2099099,0.27908233,0.3259689,0.9219093,0.86631423,0.89411175,0.8338612,0.7606916,0.060250565,996.8559,996.91614,0.05559509,32.740715,0.7052199,0.7052199,0.7052199,7.521127e-07,7.521127e-07,7.521127e-07,0.974431,0.87347203,0.8497765,-1.8947993e-06,-1.650133e-05,-5.6945105e-06,1
1840,997.75,1032.0,990.01,1012.54,0.2343285,8273577.0,1013.0,1.0,0.0,0.5611089,0.07219863,0.14257412,0.2156144,0.28569844,0.33431932,0.9204575,0.8675114,0.89398444,0.8336609,0.7545282,0.060323544,1011.646,1011.70636,0.052946057,35.13214,0.5983765,0.5983765,0.5983765,7.195971e-08,7.195971e-08,7.195971e-08,0.99255335,0.99255335,0.99255335,-1.6811802e-05,-1.6811802e-05,-1.6811802e-05,1
1841,1011.44,1039.0,999.99,1035.24,0.26075435,9276500.0,1020.56,1.0,0.0,0.52272666,0.083024226,0.14991935,0.22678316,0.2973697,0.34772816,0.91331476,0.8666058,0.8899603,0.8284214,0.7407364,0.06153887,1034.3501,1034.4116,0.046708975,37.604286,0.585354,0.585354,0.585354,7.038183e-08,7.038183e-08,7.038183e-08,0.9968703,0.9968703,0.9968703,-1.1121707e-05,-1.1121707e-05,-1.1121707e-05,1
1842,1035.51,1139.89,1028.56,1114.92,0.61846805,23469644.0,1088.45,1.0,0.0,0.15497014,0.1357649,0.199095,0.27609748,0.34367165,0.39304346,0.86418754,0.80858266,0.83638513,0.77235585,0.6902468,0.064029254,1114.0836,1114.1477,0.055604886,39.255,0.6342326,0.6342326,0.6342326,6.719975e-07,6.719975e-07,6.719975e-07,0.93190545,0.93190545,0.93190545,-2.6332384e-06,-2.6332384e-06,-2.6332384e-06,0
1843,1114.38,1136.72,885.41,1004.74,1.0327492,36211400.0,1005.35,1.0,0.0,0.20727257,0.018673487,0.09439606,0.18867508,0.26663804,0.32469252,1.0106544,0.94745904,0.9790568,0.91418177,0.76863664,0.06487499,1003.7609,1003.8258,0.06319545,44.482143,0.64743316,0.64743316,0.64743316,3.5270088e-07,3.5270088e-07,3.5270088e-07,1.1345124,1.1345124,1.1345124,-4.0057523e-05,-4.0057523e-05,-4.0057523e-05,0
1844,1004.73,1026.99,871.0,893.89,0.79996663,25523262.0,914.26,-1.0,0.0,0.27692118,0.115061134,0.030403629,0.082134046,0.17121468,0.2395877,1.1328576,1.064952,1.0989047,1.0308539,0.86025125,0.068050876,892.7911,892.85913,0.06790545,59.025,0.76480436,0.76480436,0.76480436,6.388035e-07,6.388035e-07,6.388035e-07,1.1623354,1.1242994,0.9940187,-4.5024997e-05,-8.082362e-06,-1.4959178e-05,1
1845,894.02,907.05,812.28,906.2,0.58433586,17624310.0,863.89,-1.0,0.0,0.23492485,0.09589163,0.02222026,0.09110108,0.17927356,0.24901772,1.1095178,1.0510869,1.0803024,1.0198245,0.85731626,0.06047782,905.1197,905.1802,0.05843081,65.805,0.7554077,0.7554077,0.7554077,6.3012584e-07,6.3012584e-07,6.3012584e-07,1.045067,1.09073,1.0852802,-4.441337e-05,-7.97257e-06,-2.074631e-06,0
1846,906.2,941.81,881.3,909.75,0.2559051,8168170.5,913.92,1.0,0.0,0.0,0.083891176,0.02469085,0.091191426,0.17917196,0.2506365,1.0729157,1.0469854,1.0599506,1.0189008,0.8522671,0.041049737,908.69006,908.7311,0.0259302,69.745,0.7148981,0.7148981,0.7148981,3.6352404e-07,3.6352404e-07,3.6352404e-07,0.9488525,1.0685492,1.0763755,-4.4240063e-05,-7.941459e-06,-2.0665354e-06,0
1847,909.8,912.87,875.0,896.23,0.24953182,7780059.0,892.6,1.0,-1.0,0.0,0.09356638,0.04677371,0.073933475,0.16342513,0.23761122,1.089101,1.0659262,1.0775136,1.0342714,0.86706537,0.04324225,895.15247,895.19574,0.023174854,71.497856,0.7627088,0.7627088,0.7627088,6.163553e-07,6.163553e-07,6.163553e-07,0.8779178,1.0667739,1.0878935,-4.490744e-05,-8.06126e-06,-2.09771e-06,0
1848,896.09,912.47,889.41,905.05,0.24432486,7704271.0,902.61,-1.0,0.0,0.07711826,0.07591404,0.04196343,0.07922059,0.16844815,0.24354202,1.0784874,1.0556821,1.0670847,1.024192,0.8572897,0.042892657,903.9829,904.0258,0.02280537,72.975716,0.7562372,0.7562372,0.7562372,6.103487e-07,6.103487e-07,6.103487e-07,0.7924163,1.0389497,1.0726382,-4.4469805e-05,-7.9827005e-06,-2.077267e-06,0
1849,905.24,918.4,755.0,778.62,1.027297,29459968.0,820.75,1.0,-1.0,0.085868694,0.24275127,0.21579719,0.074615605,0.029615859,0.11914798,1.253609,1.2272546,1.2404318,1.1904973,1.0034677,0.0499345,777.3796,777.4295,0.026354318,71.37857,0.88015157,0.88015157,0.88015157,7.094553e-07,7.094553e-07,7.094553e-07,0.8395625,1.1877275,1.2414243,-5.169068e-05,-9.278908e-06,-2.4145677e-06,1
1850,778.7,832.99,751.34,807.47,0.49770772,13632251.0,783.46,-1.0,0.0,0.036798537,0.17121132,0.16732138,0.03694899,0.062212713,0.14988445,1.1733501,1.1733501,1.1733501,1.1522967,0.9765316,0.021053413,806.29663,806.3177,0.0,79.69357,0.8497849,0.8497849,0.8497849,6.841073e-07,6.841073e-07,6.841073e-07,0.73791236,1.1263963,1.1918987,-4.9843828e-05,-8.947382e-06,-2.3282978e-06,1
1851,807.51,831.4,775.0,825.86,0.32626116,9224730.0,808.51,1.0,0.0,0.0,0.120300055,0.13487819,0.015488097,0.08066997,0.16774108,1.1450064,1.1450064,1.1450064,1.1266377,0.95496815,0.01836873,824.71497,824.73334,0.0,83.33,0.84676623,0.84676623,0.84676623,7.628336e-07,7.628336e-07,7.628336e-07,0.6576235,1.0831445,1.1603241,-4.873392e-05,-8.748145e-06,-2.276452e-06,0
1852,825.98,837.76,810.0,818.27,0.18911608,5470215.0,826.98,1.0,0.0,0.0,0.10510345,0.14132622,0.027112812,0.06948611,0.15899257,1.1536901,1.1556271,1.1546586,1.1370881,0.9666736,0.017570606,817.11536,817.13293,-0.0019370135,84.57286,0.795791,0.795791,0.795791,3.7579352e-07,3.7579352e-07,3.7579352e-07,0.6049782,1.075156,1.1660283,-4.918596e-05,-8.82929e-06,-2.2975676e-06,0
1853,819.52,823.45,808.0,821.86,0.120965146,3455365.8,816.59,-1.0,0.0,0.06680307,0.064181246,0.1319361,0.024602244,0.07101964,0.16161865,1.0818936,1.1505792,1.1162363,1.1321211,0.9717592,-0.015884701,820.7438,820.7279,-0.068685666,84.96571,0.904359,0.904359,0.904359,1.0763727e-06,1.0763727e-06,1.0763727e-06,0.54902375,1.0527991,1.1559201,-4.897111e-05,-8.790722e-06,-2.2875315e-06,1
1854,821.86,835.0,818.09,831.81,0.17625698,5107031.0,828.25,1.0,0.0,0.10993118,0.029465863,0.11387336,0.01455693,0.07964367,0.17051868,1.0177505,1.1368161,1.0772833,1.1185788,1.0011301,-0.041295487,830.7327,830.6914,-0.11906565,82.89286,0.90922314,0.90922314,0.90922314,1.1453359e-06,1.1453359e-06,1.1453359e-06,0.49444437,1.0230445,1.1371598,-4.8385325e-05,-8.685569e-06,-2.2601682e-06,1
1855,831.76,908.5,827.0,905.99,0.35053742,10775498.0,878.62,1.0,0.0,0.08534112,0.061676178,0.017234737,0.06620559,0.15259959,0.23753005,0.9344198,1.0437367,0.9890782,1.0269926,0.9491937,-0.037914325,905.0009,904.963,-0.10931688,81.101425,0.8366117,0.8366117,0.8366117,1.0515589e-06,1.0515589e-06,1.0515589e-06,0.41378123,0.9237841,1.0395424,-4.4423665e-05,-7.974418e-06,-2.075112e-06,0
1856,905.95,915.99,851.74,887.7,0.3195397,9830118.0,879.11,1.0,0.0,0.029323949,0.04236679,0.034223836,0.042990424,0.13184004,0.22051843,0.94048667,1.0652417,1.0028641,1.0481526,1.0296271,-0.045288384,886.69714,886.65186,-0.12475499,84.13643,0.84742343,0.84742343,0.84742343,1.0187505e-06,1.0187505e-06,1.0187505e-06,0.38492894,0.927263,1.056378,-4.5338962e-05,-8.138722e-06,-2.117867e-06,1
1857,887.69,910.0,878.89,901.01,0.31698707,9929647.0,895.0,-1.0,0.0,0.02740371,0.0589605,0.014402171,0.05364402,0.14164926,0.23100531,0.9265935,1.0495056,0.9880495,1.032669,0.9906771,-0.04461937,900.022,899.97736,-0.122912064,80.773575,0.8209329,0.8209329,0.8209329,9.0216383e-07,9.0216383e-07,9.0216383e-07,0.34567645,0.8984932,1.0362772,-4.46692e-05,-8.018494e-06,-2.0865814e-06,0
1858,902.23,902.43,880.0,895.8,0.18906857,5915865.5,893.82,1.0,0.0,0.10943605,0.052953783,0.017035052,0.044591203,0.1337322,0.22517794,0.9319826,1.0556095,0.99379605,1.038675,0.9942733,-0.044878878,894.8062,894.76135,-0.123626925,65.045,0.791991,0.791991,0.791991,6.753283e-07,6.753283e-07,6.753283e-07,0.31691363,0.8888093,1.0378019,-4.4929e-05,-8.06513e-06,-2.098717e-06,1
1859,895.81,928.0,895.0,921.98,0.1675402,5373391.0,916.08,-1.0,0.0,0.0,0.08084883,0.015667368,0.06859107,0.1554961,0.24601093,0.9042116,1.025635,0.9649233,1.0124352,0.9730146,-0.047511876,921.0151,920.9676,-0.12142346,55.505,0.7705747,0.7705747,0.7705747,6.5615205e-07,6.5615205e-07,6.5615205e-07,0.28066167,0.84932405,1.0039775,-4.365322e-05,-7.836116e-06,-2.039123e-06,0
1860,921.98,937.74,886.76,923.76,0.20468225,6569177.0,916.63,1.0,0.0,0.41935512,0.06710076,0.02166526,0.06709513,0.15400612,0.24609417,0.92177624,1.0236588,0.97271746,1.0176182,1.0071231,-0.04490073,922.7873,922.7424,-0.101882525,51.092857,0.7701619,0.7701619,0.7701619,6.548877e-07,6.548877e-07,6.548877e-07,0.25532776,0.8337023,1.1782162,-4.3569104e-05,-7.821017e-06,1.8737597e-06,0
1861,923.75,927.57,913.21,913.52,0.100370295,3234454.2,920.25,1.0,0.0,0.9197499,0.04391365,0.015557951,0.053069007,0.14139712,0.23628016,0.9555018,1.0351334,0.9953176,1.0305686,1.0689093,-0.035251006,912.52466,912.48944,-0.07963154,50.412144,0.7798806,0.7798806,0.7798806,6.622286e-07,6.622286e-07,6.622286e-07,0.23533784,0.82913905,1.1961813,-4.4057488e-05,-7.908686e-06,1.8947634e-06,0
1862,913.15,923.0,881.48,885.47,0.26856425,8495975.0,903.34,-1.0,0.0,1.0,0.0037268344,0.008754108,0.019649677,0.111063614,0.21053226,0.9857703,1.0679244,1.0268474,1.063215,1.0949891,-0.036367692,884.4432,884.4068,-0.08215411,48.732857,0.8057073,0.8057073,0.8057073,6.8320674e-07,6.8320674e-07,6.8320674e-07,0.22130364,0.84129214,1.2390022,-4.5453144e-05,-8.159218e-06,1.9547858e-06,0
1863,885.47,904.01,884.5,893.43,0.15107876,4725942.5,893.11,-1.0,0.0,0.9915478,0.0050815395,0.013074332,0.025356883,0.11622455,0.21632098,0.98263437,1.0584097,1.020522,1.0537423,1.0739957,-0.033220287,892.4095,892.3763,-0.075775385,50.05143,0.7996419,0.7996419,0.7996419,6.771197e-07,6.771197e-07,6.771197e-07,1.2067395,1.0330971,1.0330971,1.353707e-06,5.3284766e-06,5.3284766e-06,1
1864,893.25,919.49,892.86,914.83,0.14745006,4688102.0,907.69,1.0,0.0,0.9949873,0.020531684,0.04224446,0.045216706,0.13409409,0.23331045,0.964518,1.0336511,0.99908453,1.0290928,1.0562618,-0.030008307,913.83093,913.8009,-0.069133066,39.77357,0.78202504,0.78202504,0.78202504,6.612803e-07,6.612803e-07,6.612803e-07,1.1752337,0.99793136,0.99793136,1.3220407e-06,5.2038313e-06,5.2038313e-06,0
1865,914.95,924.88,908.01,918.02,0.13789298,4433746.5,917.86,1.0,0.0,0.84183884,0.014891832,0.04443204,0.04524825,0.13406517,0.23452544,0.9746411,1.0300592,1.0023502,1.0282347,1.0868499,-0.025884513,917.01764,916.99176,-0.055418182,35.84357,0.7803939,0.7803939,0.7803939,6.5898246e-07,6.5898246e-07,6.5898246e-07,1.167893,1.0016012,1.0016012,1.3174467e-06,4.7776994e-06,4.7776994e-06,0
1866,918.02,920.99,913.08,918.6,0.03356355,1078884.5,917.53,1.0,0.0,1.0,0.014204224,0.04439201,0.042559545,0.1314545,0.23354621,0.9888036,1.0294089,1.0091063,1.0294089,1.1022643,-0.020302635,917.5909,917.5706,-0.04060527,33.02,0.8452555,0.8452555,0.8452555,1.0362105e-06,1.0362105e-06,1.0362105e-06,1.1639098,1.0068365,1.0068365,1.3166149e-06,4.4320464e-06,4.4320464e-06,0
1867,918.6,919.99,910.45,912.01,0.038505178,1234746.1,915.29,1.0,0.0,0.97926927,0.003692942,0.03700179,0.03237311,0.12200195,0.22660953,0.99655706,1.0368472,1.0167022,1.0368472,1.1351191,-0.020145064,910.9933,910.97314,-0.04029013,31.602142,0.8144532,0.8144532,0.8144532,8.113061e-07,8.113061e-07,8.113061e-07,1.1690598,1.0098463,1.0098463,1.3261285e-06,4.3572454e-06,4.3572454e-06,0
1868,913.12,923.0,910.0,919.99,0.08908706,2865063.8,917.94,-1.0,0.0,0.94183505,0.011139251,0.04449722,0.03772867,0.12654148,0.23192143,0.98871726,1.0278536,1.0082854,1.0278536,1.2118827,-0.019568147,918.9817,918.96216,-0.039136294,31.18,0.84745556,0.84745556,0.84745556,1.0270904e-06,1.0270904e-06,1.0270904e-06,1.1556964,1.0,1.0,1.3146257e-06,4.160842e-06,4.160842e-06,1
1869,919.99,970.0,917.5,963.99,0.2713441,9024042.0,949.19,1.0,0.0,0.991928,0.05376508,0.08733493,0.078517,0.16365543,0.26562616,0.9435886,0.9792944,0.9614415,0.9809386,1.0422722,-0.019497091,963.02856,963.00903,-0.035705764,30.900715,0.8080472,0.8080472,0.8080472,9.032321e-07,9.032321e-07,9.032321e-07,1.099879,0.9574788,0.9574788,1.2546213e-06,3.7532257e-06,3.7532257e-06,1
1870,963.99,986.96,962.0,983.67,0.19845623,6748544.0,970.4,1.0,0.0,0.9396088,0.06842539,0.09617199,0.093148924,0.1771831,0.27879676,0.9411083,0.90392613,0.9225172,0.96131325,0.90872955,-0.03879604,982.7475,982.7087,0.037182186,28.829287,0.79347,0.79347,0.79347,8.851614e-07,8.851614e-07,8.851614e-07,1.0748765,0.98610306,0.98610306,1.2295205e-06,2.69328e-06,2.69328e-06,1
1871,983.79,1011.65,973.12,1009.17,0.23596336,8222687.0,994.32,1.0,0.0,0.92350906,0.08602812,0.11028023,0.11193496,0.19465402,0.2954288,0.92573106,0.8612523,0.8934917,0.9370225,0.89796567,-0.04353082,1008.2765,1008.233,0.06447873,26.022858,0.7744486,0.7744486,0.7744486,8.482411e-07,8.482411e-07,8.482411e-07,1.0448025,0.9779918,0.9779918,1.1984527e-06,2.2517202e-06,2.2517202e-06,0
1872,1009.15,1022.64,987.01,1016.99,0.31177327,11029881.0,1009.32,1.0,0.0,0.8343243,0.083650775,0.10810922,0.11419955,0.19733429,0.2992259,0.9322363,0.8667686,0.89950246,0.9298174,0.8945516,-0.030314948,1016.0905,1016.0602,0.0654677,26.552856,0.76763904,0.76763904,0.76763904,7.7901393e-07,7.7901393e-07,7.7901393e-07,1.0338855,0.9947492,0.9947492,1.1892373e-06,1.7777677e-06,1.7777677e-06,1
1873,1015.06,1044.23,1004.0,1033.18,0.16408199,5884560.5,1022.99,1.0,0.0,1.0,0.085280396,0.1124683,0.12341296,0.20660311,0.30853802,0.9269924,0.85850483,0.8927486,0.9152471,0.8674481,-0.0224985,1032.2872,1032.2648,0.068487585,27.495714,0.71207476,0.71207476,0.71207476,4.252321e-07,4.252321e-07,4.252321e-07,1.0148543,0.9897985,0.9897985,1.1706019e-06,1.5329547e-06,1.5329547e-06,0
1874,1033.72,1034.6,1004.7,1011.07,0.12401836,4417546.5,1015.96,1.0,-1.0,1.0,0.05145539,0.08260951,0.099261776,0.18580662,0.29163837,0.96543264,0.8879553,0.926694,0.93526167,0.89514077,-0.008567656,1010.1433,1010.13477,0.07747733,28.012142,0.7715027,0.7715027,0.7715027,7.001682e-07,7.001682e-07,7.001682e-07,1.034163,1.034163,1.034163,1.1962005e-06,1.1962005e-06,1.1962005e-06,1
1875,1010.03,1031.94,1005.1,1023.99,0.1449056,5188721.5,1021.23,-1.0,0.0,1.0,0.054024942,0.0854315,0.10627995,0.19290413,0.29889607,0.95422316,0.8767517,0.91548747,0.92346114,0.76037854,-0.007973711,1023.0745,1023.0665,0.07747146,26.506428,0.7630111,0.7630111,0.7630111,6.913339e-07,6.913339e-07,6.913339e-07,1.018275,1.018275,1.018275,1.1811077e-06,1.1811077e-06,1.1811077e-06,1
1876,1024.0,1056.25,1021.3,1052.48,0.15320022,5605838.0,1043.5,1.0,0.0,0.9530817,0.069563314,0.10458251,0.12600069,0.21177913,0.31616428,0.92839295,0.8530186,0.89070576,0.8984636,0.76720697,-0.007757867,1051.5892,1051.5815,0.07537436,27.397858,0.7435679,0.7435679,0.7435679,6.7261993e-07,6.7261993e-07,6.7261993e-07,0.98795575,0.98795575,0.98795575,1.1491358e-06,1.1491358e-06,1.1491358e-06,0
1877,1052.48,1070.0,1025.0,1050.4,0.2746934,10072827.0,1045.63,1.0,0.0,0.7189497,0.05497525,0.094965726,0.11929132,0.20683625,0.31289408,0.93595296,0.87169176,0.90382236,0.90024275,0.78623384,0.0035795888,1049.4962,1049.4998,0.064261235,26.928572,0.74625576,0.74625576,0.74625576,6.739519e-07,6.739519e-07,6.739519e-07,1.0055693,1.0055693,1.0055693,9.26712e-07,9.26712e-07,9.26712e-07,0
