,Open,High,Low,Close,VolumeBTC,VolumeCurrency,WeightedPrice,candlecolor,engulfing,stochRSI,SMA10Close,SMA20Close,SMA50Close,SMA100Close,SMA200Close,IchimokuconversionLine,IchimokuBaseline,IchimokuLeadingSpanA,IchimokuLeadingSpanB,IchimokuLaggingSpan,IchimokuCloudSpan,DistanceLeadingSpanA,DistanceLeadingSpanB,ConversionLineBaseLine,AverageTrueRange,SupportLine1,SupportLine2,SupportLine3,SupportSlope1,SupportSlope2,SupportSlope3,ResistantLine1,ResistantLine2,ResistantLine3,ResistanceSlope1,ResistanceSlope2,ResistanceSlope3,CategoricalIncrease
4011,3781.13,3783.25,3615.0,3688.27,0.0547864,13244925.0,3690.74,-1.0,0.0,0.41957745,0.027801689,0.0044996697,0.12296237,0.097175464,0.10610005,1.025413,0.996356,1.0108845,1.078,1.1329134,-0.067115486,3687.259,3687.1921,0.029056963,205.64003,0.8129333,0.8129333,0.8129333,6.1042165e-08,6.1042165e-08,6.1042165e-08,1.080758,1.0330724,1.0330724,6.095343e-07,1.1975602e-06,1.1975602e-06,0
4012,3681.39,3735.17,3630.0,3664.22,0.044577774,10764782.0,3686.52,-1.0,0.0,0.6665455,0.025987782,0.0122295255,0.12577131,0.10585695,0.098558314,1.0321432,1.0028956,1.0175195,1.0850754,1.1482143,-0.067556,3663.2024,3663.135,0.029247677,202.23433,3.2452974,3.2452974,3.2452974,-9.130119e-06,-9.130119e-06,-9.130119e-06,1.0822347,1.0324844,1.0324844,6.1353495e-07,1.1536263e-06,1.1536263e-06,1
4013,3667.01,3811.58,3658.39,3769.1,0.08742088,21521580.0,3758.22,-1.0,0.0,0.5981032,0.008520171,0.010147508,0.08962192,0.07614788,0.122077405,1.0034225,0.9749887,0.98920566,1.0548818,1.1514632,-0.06567617,3768.1108,3768.0452,0.028433822,194.1379,0.94259804,0.94259804,0.94259804,1.0824019e-06,1.0824019e-06,1.0824019e-06,1.046688,0.99403167,0.99403167,5.9646254e-07,1.1215251e-06,1.1215251e-06,1
4014,3768.92,3968.59,3750.78,3918.0,0.14125583,36110828.0,3902.5,1.0,0.0,0.59504056,0.049658727,0.038243067,0.04352635,0.036746267,0.1539143,0.9479326,0.93504465,0.9414886,1.014792,1.0649719,-0.07330338,3917.0586,3916.985,0.012887983,180.68147,0.9153337,0.9153337,0.9153337,1.0412663e-06,1.0412663e-06,1.0412663e-06,1.0017108,0.9728382,0.9728382,5.737945e-07,7.472626e-07,7.472626e-07,0
4015,3920.66,3953.26,3850.61,3953.26,0.07958023,20388950.0,3910.96,1.0,0.0,0.2957888,0.057033688,0.044064168,0.030089246,0.02925805,0.1598317,0.9463822,0.90446246,0.9254223,1.0057409,0.9688207,-0.080318525,3952.3345,3952.2542,0.041919764,182.9036,0.9157316,0.9157316,0.9157316,1.031979e-06,1.031979e-06,1.031979e-06,1.0038779,1.0038779,1.0038779,5.305848e-07,5.305848e-07,5.305848e-07,0
4016,3951.26,3970.0,3880.0,3888.03,0.07328994,18832010.0,3922.25,1.0,0.0,0.0,0.03900301,0.024447618,0.04296423,0.048063938,0.14395265,0.96225977,0.9123785,0.93731916,1.0226142,0.99416417,-0.085295156,3887.0928,3887.0073,0.049881287,170.85359,0.9398827,0.9398827,0.9398827,1.0492926e-06,1.0492926e-06,1.0492926e-06,1.0167772,1.0167772,1.0167772,5.372538e-07,5.372538e-07,5.372538e-07,1
4017,3883.95,4100.0,3870.0,4071.0,0.109186865,28486104.0,3982.31,-1.0,1.0,0.0064311842,0.07553839,0.065725364,0.008989729,0.0021883445,0.18074352,0.91918445,0.87137187,0.89527816,0.97665316,0.88552195,-0.08137499,4070.1047,4070.0234,0.04781258,164.27858,0.9061119,0.9061119,0.9061119,1.0021324e-06,1.0021324e-06,1.0021324e-06,0.97519034,0.97519034,0.97519034,4.9343595e-07,4.9343595e-07,4.9343595e-07,1
4018,4071.0,4226.73,4042.05,4199.29,0.12092907,32769544.0,4136.17,1.0,0.0,0.25748226,0.09158361,0.08827641,0.04223423,0.026926734,0.20393477,0.9111064,0.8447511,0.87792873,0.946816,0.76865137,-0.06888726,4198.412,4198.3433,0.066355266,169.92644,0.8867205,0.8867205,0.8867205,9.715169e-07,9.715169e-07,9.715169e-07,0.9763555,0.9763555,0.9763555,4.0214778e-07,4.0214778e-07,4.0214778e-07,0
4019,4202.34,4270.01,4149.0,4184.0,0.073224075,20199068.0,4210.37,1.0,0.0,0.38382214,0.07423163,0.0785356,0.040649123,0.02149005,0.19911201,0.93710923,0.8602701,0.8986897,0.9502761,0.72248805,-0.05158641,4183.101,4183.05,0.07683912,169.54573,0.89836043,0.89836043,0.89836043,9.750672e-07,9.750672e-07,9.750672e-07,1.0102127,1.0102127,1.0102127,3.3374624e-07,3.3374624e-07,3.3374624e-07,0
4020,4185.06,4216.54,4123.5,4184.84,0.07369574,20109968.0,4164.87,-1.0,0.0,0.7033188,0.06533246,0.07589215,0.042703137,0.019597786,0.1974053,0.9420922,0.86861986,0.905356,0.92026466,0.88414615,-0.014908637,4183.9346,4183.9194,0.073472336,170.2907,0.9066572,0.9066572,0.9066572,9.748716e-07,9.748716e-07,9.748716e-07,1.020352,1.020352,1.020352,3.069309e-07,3.069309e-07,3.069309e-07,0
4021,4183.47,4206.59,4022.02,4190.27,0.12000145,32214356.0,4097.19,-1.0,1.0,0.95580953,0.05686241,0.07609642,0.04595513,0.018859321,0.19672136,0.94266117,0.9227341,0.9326976,0.9154553,0.87702703,0.017242325,4189.3374,4189.3545,0.019927116,155.24356,0.91402835,0.91402835,0.91402835,9.736082e-07,9.736082e-07,9.736082e-07,1.0160203,1.0160203,1.0160203,3.0653314e-07,3.0653314e-07,3.0653314e-07,0
4022,4190.27,4227.62,4132.01,4164.82,0.06607434,18121958.0,4185.81,1.0,0.0,0.9535762,0.039045785,0.06818945,0.0405979,0.010971021,0.19006588,0.9518298,0.9283727,0.94010127,0.91864485,0.8833347,0.021456406,4163.88,4163.9014,0.023457155,153.01712,0.9282931,0.9282931,0.9282931,9.795576e-07,9.795576e-07,9.795576e-07,1.0192101,1.0192101,1.0192101,3.084063e-07,3.084063e-07,3.084063e-07,1
4023,4162.04,4292.36,4154.28,4259.24,0.058202177,16183791.0,4243.65,-1.0,1.0,1.0,0.048595358,0.08560588,0.062393006,0.03113112,0.20625082,0.9415752,0.90779215,0.9246837,0.89827996,0.83766115,0.026403703,4258.3154,4258.342,0.033783052,150.70358,0.91628146,0.91628146,0.91628146,9.578425e-07,9.578425e-07,9.578425e-07,0.9936727,0.9936727,0.9936727,3.0156943e-07,3.0156943e-07,3.0156943e-07,1
4024,4264.4,4349.0,4256.7,4326.09,0.056209397,15889658.0,4314.16,1.0,0.0,1.0,0.051967215,0.095636845,0.07725037,0.044331424,0.21669109,0.9411466,0.902242,0.92169434,0.8843992,0.84672076,0.037295148,4325.168,4325.2056,0.038904633,142.58,0.9106367,0.9106367,0.9106367,9.4304124e-07,9.4304124e-07,9.4304124e-07,0.9922031,0.9922031,0.9922031,2.6634282e-07,2.6634282e-07,2.6634282e-07,0
4025,4326.09,4349.0,4255.0,4273.26,0.042910144,12072160.0,4293.47,1.0,0.0,0.91925174,0.03069689,0.07917194,0.06617198,0.030922914,0.20512028,0.961678,0.9200236,0.94085085,0.89533293,0.92371404,0.045517888,4272.319,4272.3643,0.041654382,141.16856,0.9305958,0.9305958,0.9305958,9.547e-07,9.547e-07,9.547e-07,1.0177243,1.0177243,1.0177243,2.415314e-07,2.415314e-07,2.415314e-07,1
4026,4278.3,4377.22,4216.0,4377.22,0.0671413,18799544.0,4273.02,-1.0,0.0,0.8664219,0.0464075,0.096404895,0.089752,0.05276377,0.22222234,0.9388378,0.8981728,0.9185053,0.8740685,0.93703306,0.044436824,4376.302,4376.346,0.04066508,135.86499,0.9170683,0.9170683,0.9170683,9.3202556e-07,9.3202556e-07,9.3202556e-07,0.9935529,0.9935529,0.9935529,2.3172952e-07,2.3172952e-07,2.3172952e-07,0
4027,4369.33,4453.0,4356.05,4379.98,0.05523552,15939064.0,4403.65,1.0,0.0,0.96150374,0.035839807,0.088296615,0.091369204,0.05216861,0.22078076,0.9588218,0.90082836,0.92982507,0.87351775,0.91368455,0.05630731,4379.0503,4379.1064,0.05799342,139.86858,0.9251403,0.9251403,0.9251403,9.314383e-07,9.314383e-07,9.314383e-07,0.9993699,0.9993699,0.9993699,2.1678846e-07,2.1678846e-07,2.1678846e-07,0
4028,4379.97,4429.94,4352.0,4391.48,0.07081224,20354686.0,4386.49,1.0,0.0,1.0,0.031328663,0.081334226,0.094841816,0.05371032,0.22091669,0.9649389,0.9070974,0.9360181,0.87123024,0.8855329,0.06478787,4390.544,4390.609,0.057841495,135.85144,0.93142635,0.93142635,0.93142635,9.2899916e-07,9.2899916e-07,9.2899916e-07,1.014009,1.014009,1.014009,1.8432631e-07,1.8432631e-07,1.8432631e-07,0
4029,4391.41,4425.0,4248.76,4295.6,0.09502635,26901854.0,4320.06,1.0,0.0,1.0,0.005233212,0.05175829,0.075678915,0.031802695,0.20139273,0.9864768,0.92734426,0.9569105,0.89067656,0.9089766,0.06623397,4294.643,4294.7095,0.059132546,125.86072,0.96120334,0.96120334,0.96120334,9.497349e-07,9.497349e-07,9.497349e-07,1.0347117,1.0347117,1.0347117,1.8844057e-07,1.8844057e-07,1.8844057e-07,0
4030,4295.58,4318.64,4218.0,4315.83,0.09523235,26649752.0,4270.2,-1.0,0.0,0.96059203,0.007310297,0.050505564,0.08155125,0.03599968,0.20320036,0.98185277,0.9229974,0.9524251,0.8865016,0.89773226,0.065923505,4314.8774,4314.9434,0.058855366,131.11717,0.96572715,0.96572715,0.96572715,9.452831e-07,9.452831e-07,9.452831e-07,1.027944,1.027944,1.027944,1.8755728e-07,1.8755728e-07,1.8755728e-07,0
