date;close
13/7/15 13:30;3486.99
13/7/15 14:00;3482.85
13/7/15 14:30;3476.66
13/7/15 15:00;3493.44
13/7/16 10:00;3494.47
13/7/16 10:30;3488.13
13/7/16 11:00;3493.79
13/7/16 11:30;3496.87
13/7/16 13:30;3508.38
13/7/16 14:00;3530.71
13/7/16 14:30;3517.87
13/7/16 15:00;3536.31
13/7/17 10:00;3529.46
13/7/17 10:30;3537.5
13/7/17 11:00;3522.34
13/7/17 11:30;3509.54
13/7/17 13:30;3527.95
13/7/17 14:00;3493.1
13/7/17 14:30;3492.52
13/7/17 15:00;3485.07
13/7/18 10:00;3466.4
13/7/18 10:30;3465.67
13/7/18 11:00;3475.63
13/7/18 11:30;3495.41
13/7/18 13:30;3494.05
13/7/18 14:00;3483.28
13/7/18 14:30;3490.23
13/7/18 15:00;3481.2
13/7/19 10:00;3471.21
13/7/19 10:30;3491.35
13/7/19 11:00;3498.93
13/7/19 11:30;3493.29
13/7/19 13:30;3481.02
13/7/19 14:00;3459.3
13/7/19 14:30;3419.66
13/7/19 15:00;3394.31
13/7/22 10:00;3399.93
13/7/22 10:30;3434.34
13/7/22 11:00;3417.52
13/7/22 11:30;3399.65
13/7/22 13:30;3416.77
13/7/22 14:00;3423.89
13/7/22 14:30;3440.22
13/7/22 15:00;3461.28
13/7/23 10:00;3513.65
13/7/23 10:30;3504.6
13/7/23 11:00;3515.26
13/7/23 11:30;3532.51
13/7/23 13:30;3539.09
13/7/23 14:00;3518.02
13/7/23 14:30;3525.9
13/7/23 15:00;3544.97
13/7/24 10:00;3539.03
13/7/24 10:30;3514.63
13/7/24 11:00;3521.87
13/7/24 11:30;3517.33
13/7/24 13:30;3531.93
13/7/24 14:00;3549.34
13/7/24 14:30;3569.21
13/7/24 15:00;3566.28
13/7/25 10:00;3541.16
13/7/25 10:30;3562.93
13/7/25 11:00;3499.14
13/7/25 11:30;3531.97
13/7/25 13:30;3545.2
13/7/25 14:00;3530.56
13/7/25 14:30;3528.98
13/7/25 15:00;3498.24
13/7/26 10:00;3513.82
13/7/26 10:30;3501.14
13/7/26 11:00;3482.83
13/7/26 11:30;3456.24
13/7/26 13:30;3481.82
13/7/26 14:00;3497.94
13/7/26 14:30;3486.23
13/7/26 15:00;3494.16
13/7/29 10:00;3468.55
13/7/29 10:30;3472.74
13/7/29 11:00;3465.74
13/7/29 11:30;3445.63
13/7/29 13:30;3450.99
13/7/29 14:00;3446.16
13/7/29 14:30;3424.22
13/7/29 15:00;3426.59
13/7/30 10:00;3410.94
13/7/30 10:30;3378.21
13/7/30 11:00;3431.52
13/7/30 11:30;3428.99
13/7/30 13:30;3420.61
13/7/30 14:00;3436.53
13/7/30 14:30;3419.21
13/7/30 15:00;3411.22
13/7/31 10:00;3461.26
13/7/31 10:30;3457.12
13/7/31 11:00;3450.65
13/7/31 11:30;3451.33
13/7/31 13:30;3443.58
13/7/31 14:00;3437.61
13/7/31 14:30;3435.12
13/7/31 15:00;3430.74
13/8/1 10:00;3477.57
13/8/1 10:30;3485.79
13/8/1 11:00;3482.14
13/8/1 11:30;3470.33
13/8/1 13:30;3487.69
13/8/1 14:00;3494.44
13/8/1 14:30;3507.61
13/8/1 15:00;3521.15
13/8/2 10:00;3538
13/8/2 10:30;3551.22
13/8/2 11:00;3550.21
13/8/2 11:30;3554.24
13/8/2 13:30;3551.94
13/8/2 14:00;3548.2
13/8/2 14:30;3546.55
13/8/2 15:00;3533.61
13/8/5 10:00;3540.12
13/8/5 10:30;3554.92
13/8/5 11:00;3549.86
13/8/5 11:30;3555.78
13/8/5 13:30;3572.38
13/8/5 14:00;3583.09
13/8/5 14:30;3586.91
13/8/5 15:00;3592.54
13/8/6 10:00;3590.7
13/8/6 10:30;3586.87
13/8/6 11:00;3600.86
13/8/6 11:30;3616.98
13/8/6 13:30;3614.24
13/8/6 14:00;3622.98
13/8/6 14:30;3636.64
13/8/6 15:00;3631.12
13/8/7 10:00;3609.52
13/8/7 10:30;3611.87
13/8/7 11:00;3622.76
13/8/7 11:30;3635.36
13/8/7 13:30;3618.68
13/8/7 14:00;3607.76
13/8/7 14:30;3605.47
13/8/7 15:00;3596.32
13/8/8 10:00;3589.14
13/8/8 10:30;3585.6
13/8/8 11:00;3595.32
13/8/8 11:30;3621.25
13/8/8 13:30;3616.28
13/8/8 14:00;3615.26
13/8/8 14:30;3597.03
13/8/8 15:00;3605.85
13/8/9 10:00;3617.28
13/8/9 10:30;3629.16
13/8/9 11:00;3616.46
13/8/9 11:30;3572.58
13/8/9 13:30;3574.8
13/8/9 14:00;3589.94
13/8/9 14:30;3611.37
13/8/9 15:00;3618.74
13/8/12 10:00;3650.24
13/8/12 10:30;3637.33
13/8/12 11:00;3652.82
13/8/12 11:30;3643.35
13/8/12 13:30;3649.56
13/8/12 14:00;3657.15
13/8/12 14:30;3667.49
13/8/12 15:00;3676.19
13/8/13 10:00;3683.09
13/8/13 10:30;3672.93
13/8/13 11:00;3680.37
13/8/13 11:30;3687.28
13/8/13 13:30;3683.07
13/8/13 14:00;3689.4
13/8/13 14:30;3686.29
13/8/13 15:00;3695.55
13/8/14 10:00;3697.55
13/8/14 10:30;3669.05
13/8/14 11:00;3679.33
13/8/14 11:30;3685.01
13/8/14 13:30;3689.7
13/8/14 14:00;3698.91
13/8/14 14:30;3682.14
13/8/14 15:00;3681.08
13/8/15 10:00;3662.5
13/8/15 10:30;3681.21
13/8/15 11:00;3665.93
13/8/15 11:30;3670.13
13/8/15 13:30;3667.66
13/8/15 14:00;3649.43
13/8/15 14:30;3650.33
13/8/15 15:00;3631.32
13/8/16 10:00;3595.76
13/8/16 10:30;3612.46
13/8/16 11:00;3615.67
13/8/16 11:30;3679.23
13/8/16 13:30;3631.93
13/8/16 14:00;3611.13
13/8/16 14:30;3587.43
13/8/16 15:00;3554.35
13/8/19 10:00;3576.71
13/8/19 10:30;3564.39
13/8/19 11:00;3553.93
13/8/19 11:30;3567.03
13/8/19 13:30;3589.2
13/8/19 14:00;3602.39
13/8/19 14:30;3596.31
13/8/19 15:00;3609.03
13/8/20 10:00;3632.78
13/8/20 10:30;3612.83
13/8/20 11:00;3629.98
13/8/20 11:30;3618.1
13/8/20 13:30;3602.79
13/8/20 14:00;3593.43
13/8/20 14:30;3591.95
13/8/20 15:00;3599.64
13/8/21 10:00;3593.69
13/8/21 10:30;3594.6
13/8/21 11:00;3599.52
13/8/21 11:30;3616.28
13/8/21 13:30;3612.23
13/8/21 14:00;3605.14
13/8/21 14:30;3608.7
13/8/21 15:00;3627.5
13/8/22 10:00;3643.33
13/8/22 10:30;3635.53
13/8/22 11:00;3638.43
13/8/22 11:30;3643.99
13/8/22 13:30;3638.03
13/8/22 14:00;3648.65
13/8/22 14:30;3641.29
13/8/22 15:00;3636.47
13/8/23 10:00;3648.95
13/8/23 10:30;3637.68
13/8/23 11:00;3647.22
13/8/23 11:30;3645.98
13/8/23 13:30;3602.03
13/8/23 14:00;3589.34
13/8/23 14:30;3605.5
13/8/23 15:00;3627.97
13/8/26 10:00;3639.86
13/8/26 10:30;3657.17
13/8/26 11:00;3665.76
13/8/26 11:30;3674.08
13/8/26 13:30;3681.58
13/8/26 14:00;3690.48
13/8/26 14:30;3698.76
13/8/26 15:00;3703.59
13/8/27 10:00;3716.16
13/8/27 10:30;3701.22
13/8/27 11:00;3705.2
13/8/27 11:30;3698.7
13/8/27 13:30;3704.2
13/8/27 14:00;3719.83
13/8/27 14:30;3726.32
13/8/27 15:00;3732.1
13/8/28 10:00;3689.95
13/8/28 10:30;3704.94
13/8/28 11:00;3714.17
13/8/28 11:30;3725.82
13/8/28 13:30;3721
13/8/28 14:00;3738.29
13/8/28 14:30;3727.97
13/8/28 15:00;3703.92
13/8/29 10:00;3705.49
13/8/29 10:30;3699.06
13/8/29 11:00;3694.09
13/8/29 11:30;3692.62
13/8/29 13:30;3699.49
13/8/29 14:00;3696.3
13/8/29 14:30;3707.95
13/8/29 15:00;3701.08
13/8/30 10:00;3713.24
13/8/30 10:30;3724.9
13/8/30 11:00;3688.81
13/8/30 11:30;3697.73
13/8/30 13:30;3709.62
13/8/30 14:00;3696.36
13/8/30 14:30;3669.63
13/8/30 15:00;3664.15
13/9/2 10:00;3673.13
13/9/2 10:30;3663.01
13/9/2 11:00;3651.16
13/9/2 11:30;3672
13/9/2 13:30;3686.21
13/9/2 14:00;3688.98
13/9/2 14:30;3688.73
13/9/2 15:00;3689.96
13/9/3 10:00;3714.59
13/9/3 10:30;3716.24
13/9/3 11:00;3719.8
13/9/3 11:30;3713.87
13/9/3 13:30;3728.56
13/9/3 14:00;3734.75
13/9/3 14:30;3736
13/9/3 15:00;3744.87
13/9/4 10:00;3746.62
13/9/4 10:30;3739.33
13/9/4 11:00;3741.54
13/9/4 11:30;3751.04
13/9/4 13:30;3760.37
13/9/4 14:00;3752.94
13/9/4 14:30;3747.9
13/9/4 15:00;3755.24
13/9/5 10:00;3745.33
13/9/5 10:30;3749.2
13/9/5 11:00;3752.86
13/9/5 11:30;3766.31
13/9/5 13:30;3759
13/9/5 14:00;3765.41
13/9/5 14:30;3770.13
13/9/5 15:00;3762.57
13/9/6 10:00;3765.38
13/9/6 10:30;3764.34
13/9/6 11:00;3765.14
13/9/6 11:30;3776.46
13/9/6 13:30;3791.79
13/9/6 14:00;3786.8
13/9/6 14:30;3791.82
13/9/6 15:00;3792.83
13/9/9 10:00;3798.57
13/9/9 10:30;3815.89
13/9/9 11:00;3823.43
13/9/9 11:30;3824.41
13/9/9 13:30;3825.31
13/9/9 14:00;3830.33
13/9/9 14:30;3835.38
13/9/9 15:00;3831.93
13/9/10 10:00;3852.71
13/9/10 10:30;3853.9
13/9/10 11:00;3856.96
13/9/10 11:30;3844.09
13/9/10 13:30;3855.08
13/9/10 14:00;3851.9
13/9/10 14:30;3855.77
13/9/10 15:00;3870.92
13/9/11 10:00;3845.96
13/9/11 10:30;3828.42
13/9/11 11:00;3827.36
13/9/11 11:30;3848.93
13/9/11 13:30;3852.16
13/9/11 14:00;3838.99
13/9/11 14:30;3826.98
13/9/11 15:00;3834.26
13/9/12 10:00;3838.46
13/9/12 10:30;3846.33
13/9/12 11:00;3845.34
13/9/12 11:30;3844.5
13/9/12 13:30;3849.23
13/9/12 14:00;3840.6
13/9/12 14:30;3848.85
13/9/12 15:00;3845.07
13/9/13 10:00;3842.42
13/9/13 10:30;3835.24
13/9/13 11:00;3844.29
13/9/13 11:30;3827.43
13/9/13 13:30;3842.72
13/9/13 14:00;3838.53
13/9/13 14:30;3852.38
13/9/13 15:00;3849.82
13/9/16 10:00;3856.2
13/9/16 10:30;3837.79
13/9/16 11:00;3855.05
13/9/16 11:30;3855.27
13/9/16 13:30;3870.58
13/9/16 14:00;3863.71
13/9/16 14:30;3850.09
13/9/16 15:00;3854.21
13/9/17 10:00;3836.25
13/9/17 10:30;3827.12
13/9/17 11:00;3834.11
13/9/17 11:30;3827.37
13/9/17 13:30;3818.19
13/9/17 14:00;3803.81
13/9/17 14:30;3803.87
13/9/17 15:00;3786.29
13/9/18 10:00;3777.42
13/9/18 10:30;3788.19
13/9/18 11:00;3795
13/9/18 11:30;3789.62
13/9/18 13:30;3808.01
13/9/18 14:00;3815.09
13/9/18 14:30;3817.43
13/9/18 15:00;3822.12
13/9/23 10:00;3849.49
13/9/23 10:30;3846.86
13/9/23 11:00;3854.42
13/9/23 11:30;3868.74
13/9/23 13:30;3877.84
13/9/23 14:00;3887.92
13/9/23 14:30;3893.94
13/9/23 15:00;3899.63
13/9/24 10:00;3892.96
13/9/24 10:30;3889.79
13/9/24 11:00;3879.72
13/9/24 11:30;3890.02
13/9/24 13:30;3902.24
13/9/24 14:00;3915.39
13/9/24 14:30;3901.23
13/9/24 15:00;3903.52
13/9/25 10:00;3914.86
13/9/25 10:30;3913.57
13/9/25 11:00;3907.98
13/9/25 11:30;3918.49
13/9/25 13:30;3929.4
13/9/25 14:00;3914.16
13/9/25 14:30;3899.23
13/9/25 15:00;3889.22
13/9/26 10:00;3868.57
13/9/26 10:30;3858.87
13/9/26 11:00;3858.66
13/9/26 11:30;3847.85
13/9/26 13:30;3843.37
13/9/26 14:00;3852.83
13/9/26 14:30;3827.52
13/9/26 15:00;3808.22
13/9/27 10:00;3832.38
13/9/27 10:30;3829.42
13/9/27 11:00;3822.22
13/9/27 11:30;3827.8
13/9/27 13:30;3829.16
13/9/27 14:00;3819.3
13/9/27 14:30;3833.9
13/9/27 15:00;3822.76
13/9/30 10:00;3850.44
13/9/30 10:30;3852.83
13/9/30 11:00;3855.88
13/9/30 11:30;3863.6
13/9/30 13:30;3860.47
13/9/30 14:00;3864.25
13/9/30 14:30;3866.62
13/9/30 15:00;3872.89
13/10/8 10:00;3898.86
13/10/8 10:30;3887.07
13/10/8 11:00;3899.03
13/10/8 11:30;3915.17
13/10/8 13:30;3929.7
13/10/8 14:00;3926.85
13/10/8 14:30;3932.57
13/10/8 15:00;3938.07
13/10/9 10:00;3953.31
13/10/9 10:30;3952.13
13/10/9 11:00;3942.59
13/10/9 11:30;3946.57
13/10/9 13:30;3964.79
13/10/9 14:00;3966.16
13/10/9 14:30;3969.27
13/10/9 15:00;3981.06
13/10/10 10:00;3987.69
13/10/10 10:30;3992.07
13/10/10 11:00;3988.66
13/10/10 11:30;3969.16
13/10/10 13:30;3965.39
13/10/10 14:00;3978.61
13/10/10 14:30;3967.46
13/10/10 15:00;3959.63
13/10/11 10:00;4004.98
13/10/11 10:30;3999.44
13/10/11 11:00;4002.79
13/10/11 11:30;3988.02
13/10/11 13:30;4007.84
13/10/11 14:00;4018.92
13/10/11 14:30;4018.87
13/10/11 15:00;4026.92
13/10/14 10:00;4031.8
13/10/14 10:30;4035.93
13/10/14 11:00;4042.88
13/10/14 11:30;4056.01
13/10/14 13:30;4061.74
13/10/14 14:00;4066.97
13/10/14 14:30;4060.82
13/10/14 15:00;4068.32
13/10/15 10:00;4065.87
13/10/15 10:30;4071.4
13/10/15 11:00;4063.62
13/10/15 11:30;4072.75
13/10/15 13:30;4075.66
13/10/15 14:00;4057.16
13/10/15 14:30;4061.38
13/10/15 15:00;4074.08
13/10/16 10:00;3995.03
13/10/16 10:30;3988.9
13/10/16 11:00;3977.82
13/10/16 11:30;3998.77
13/10/16 13:30;3988.85
13/10/16 14:00;3978.76
13/10/16 14:30;3958.65
13/10/16 15:00;3963.21
13/10/17 10:00;3983.98
13/10/17 10:30;4001.34
13/10/17 11:00;3997.09
13/10/17 11:30;4005.29
13/10/17 13:30;3994.75
13/10/17 14:00;3958.54
13/10/17 14:30;3946.03
13/10/17 15:00;3956.96
13/10/18 10:00;3950.7
13/10/18 10:30;3955.63
13/10/18 11:00;3969.31
13/10/18 11:30;3966.43
13/10/18 13:30;3973.23
13/10/18 14:00;3968.38
13/10/18 14:30;3965.33
13/10/18 15:00;3970.64
13/10/21 10:00;3985.72
13/10/21 10:30;4004.1
13/10/21 11:00;4024.14
13/10/21 11:30;4043.5
13/10/21 13:30;4052.3
13/10/21 14:00;4063.75
13/10/21 14:30;4064.36
13/10/21 15:00;4069.03
13/10/22 10:00;4079.24
13/10/22 10:30;4067.96
13/10/22 11:00;4056.38
13/10/22 11:30;4047.08
13/10/22 13:30;4032.12
13/10/22 14:00;4024.81
13/10/22 14:30;4030.21
13/10/22 15:00;4026.52
13/10/23 10:00;4029.26
13/10/23 10:30;4003.29
13/10/23 11:00;3978.04
13/10/23 11:30;3921.77
13/10/23 13:30;3927.38
13/10/23 14:00;3924.9
13/10/23 14:30;3928.67
13/10/23 15:00;3924.22
13/10/24 10:00;3921.12
13/10/24 10:30;3911.49
13/10/24 11:00;3910.19
13/10/24 11:30;3926.31
13/10/24 13:30;3927.61
13/10/24 14:00;3914.16
13/10/24 14:30;3907.93
13/10/24 15:00;3898.16
13/10/25 10:00;3893.37
13/10/25 10:30;3876.3
13/10/25 11:00;3841.16
13/10/25 11:30;3832.99
13/10/25 13:30;3846.67
13/10/25 14:00;3840.19
13/10/25 14:30;3814.37
13/10/25 15:00;3821.78
13/10/28 10:00;3798.66
13/10/28 10:30;3821.47
13/10/28 11:00;3804.72
13/10/28 11:30;3796.85
13/10/28 13:30;3791.16
13/10/28 14:00;3811.05
13/10/28 14:30;3817.23
13/10/28 15:00;3808.7
13/10/29 10:00;3805.94
13/10/29 10:30;3811.78
13/10/29 11:00;3747.8
13/10/29 11:30;3658.73
13/10/29 13:30;3627.45
13/10/29 14:00;3637.89
13/10/29 14:30;3665.73
13/10/29 15:00;3703.86
13/10/30 10:00;3722.2
13/10/30 10:30;3722.77
13/10/30 11:00;3706.66
13/10/30 11:30;3727.13
13/10/30 13:30;3737.23
13/10/30 14:00;3737.2
13/10/30 14:30;3755
13/10/30 15:00;3764.45
13/10/31 10:00;3734.97
13/10/31 10:30;3736.6
13/10/31 11:00;3739.33
13/10/31 11:30;3735.64
13/10/31 13:30;3747.28
13/10/31 14:00;3734.3
13/10/31 14:30;3723.12
13/10/31 15:00;3713.83
13/11/1 10:00;3692.97
13/11/1 10:30;3686.29
13/11/1 11:00;3666.1
13/11/1 11:30;3686.62
13/11/1 13:30;3680.06
13/11/1 14:00;3697.01
13/11/1 14:30;3704.56
13/11/1 15:00;3702.45
13/11/4 10:00;3730.78
13/11/4 10:30;3732.41
13/11/4 11:00;3737.36
13/11/4 11:30;3726.32
13/11/4 13:30;3734.82
13/11/4 14:00;3727.47
13/11/4 14:30;3720.38
13/11/4 15:00;3728.19
13/11/5 10:00;3711.66
13/11/5 10:30;3714.44
13/11/5 11:00;3719.75
13/11/5 11:30;3729.54
13/11/5 13:30;3739.85
13/11/5 14:00;3768.57
13/11/5 14:30;3771.99
13/11/5 15:00;3777.4
13/11/6 10:00;3785.79
13/11/6 10:30;3769.18
13/11/6 11:00;3773.67
13/11/6 11:30;3786.62
13/11/6 13:30;3795.42
13/11/6 14:00;3785.04
13/11/6 14:30;3748.95
13/11/6 15:00;3737.11
13/11/7 10:00;3707.19
13/11/7 10:30;3708.36
13/11/7 11:00;3730.14
13/11/7 11:30;3717.37
13/11/7 13:30;3695.4
13/11/7 14:00;3692.19
13/11/7 14:30;3699.73
13/11/7 15:00;3685.04
13/11/8 10:00;3677.07
13/11/8 10:30;3653.48
13/11/8 11:00;3636.92
13/11/8 11:30;3624.57
13/11/8 13:30;3638.82
13/11/8 14:00;3663.04
13/11/8 14:30;3635.08
13/11/8 15:00;3629.94
13/11/11 10:00;3612.58
13/11/11 10:30;3613.15
13/11/11 11:00;3617.58
13/11/11 11:30;3623.03
13/11/11 13:30;3635.33
13/11/11 14:00;3645.5
13/11/11 14:30;3659.13
13/11/11 15:00;3645.84
13/11/12 10:00;3670.21
13/11/12 10:30;3644.92
13/11/12 11:00;3659.61
13/11/12 11:30;3657.82
13/11/12 13:30;3674.16
13/11/12 14:00;3669.48
13/11/12 14:30;3674.34
13/11/12 15:00;3680.54
13/11/13 10:00;3666.87
13/11/13 10:30;3651.34
13/11/13 11:00;3656.08
13/11/13 11:30;3672.89
13/11/13 13:30;3664.07
13/11/13 14:00;3647.95
13/11/13 14:30;3647.08
13/11/13 15:00;3611.76
13/11/14 10:00;3578.85
13/11/14 10:30;3606.29
13/11/14 11:00;3613.06
13/11/14 11:30;3639.87
13/11/14 13:30;3641.44
13/11/14 14:00;3634.48
13/11/14 14:30;3647.75
13/11/14 15:00;3659.83
13/11/15 10:00;3705.36
13/11/15 10:30;3734.82
13/11/15 11:00;3753.14
13/11/15 11:30;3757.09
13/11/15 13:30;3754.04
13/11/15 14:00;3748.89
13/11/15 14:30;3739.57
13/11/15 15:00;3736.45
13/11/18 10:00;3780.63
13/11/18 10:30;3791.47
13/11/18 11:00;3785.61
13/11/18 11:30;3797.69
13/11/18 13:30;3812.49
13/11/18 14:00;3810.72
13/11/18 14:30;3814.32
13/11/18 15:00;3827.88
13/11/19 10:00;3834.64
13/11/19 10:30;3837.36
13/11/19 11:00;3825.69
13/11/19 11:30;3840.46
13/11/19 13:30;3849.11
13/11/19 14:00;3830.12
13/11/19 14:30;3831.63
13/11/19 15:00;3840.37
13/11/20 10:00;3835.28
13/11/20 10:30;3833.19
13/11/20 11:00;3857.04
13/11/20 11:30;3842.88
13/11/20 13:30;3855.75
13/11/20 14:00;3849.62
13/11/20 14:30;3866.92
13/11/20 15:00;3878.58
13/11/21 10:00;3850.54
13/11/21 10:30;3858.29
13/11/21 11:00;3872.87
13/11/21 11:30;3853.52
13/11/21 13:30;3846.22
13/11/21 14:00;3859.92
13/11/21 14:30;3858.75
13/11/21 15:00;3865.41
13/11/22 10:00;3879.68
13/11/22 10:30;3871.96
13/11/22 11:00;3854.38
13/11/22 11:30;3854.86
13/11/22 13:30;3848.06
13/11/22 14:00;3836.37
13/11/22 14:30;3853.9
13/11/22 15:00;3842.76
13/11/25 10:00;3836.22
13/11/25 10:30;3858.29
13/11/25 11:00;3867.92
13/11/25 11:30;3868.71
13/11/25 13:30;3869.02
13/11/25 14:00;3856.6
13/11/25 14:30;3849.47
13/11/25 15:00;3839.6
13/11/26 10:00;3827.27
13/11/26 10:30;3839.7
13/11/26 11:00;3825.08
13/11/26 11:30;3846.21
13/11/26 13:30;3854.47
13/11/26 14:00;3841.32
13/11/26 14:30;3845.44
13/11/26 15:00;3845.68
13/11/27 10:00;3848.92
13/11/27 10:30;3843.99
13/11/27 11:00;3855.19
13/11/27 11:30;3875.92
13/11/27 13:30;3881.74
13/11/27 14:00;3873.83
13/11/27 14:30;3880.45
13/11/27 15:00;3889.76
13/11/28 10:00;3908.09
13/11/28 10:30;3918.78
13/11/28 11:00;3927.45
13/11/28 11:30;3938.92
13/11/28 13:30;3937.2
13/11/28 14:00;3938.24
13/11/28 14:30;3929.74
13/11/28 15:00;3922.67
13/11/29 10:00;3932.63
13/11/29 10:30;3928.38
13/11/29 11:00;3938.39
