Date,Open,High,Low,Close,Volume
5/16/2006,1294.5,1297.88,1288.51,1292.08,1554390400
5/17/2006,1291.73,1291.73,1267.31,1270.32,1930718720
5/18/2006,1270.25,1274.89,1261.75,1261.81,1667524096
5/19/2006,1261.81,1272.15,1256.28,1267.03,2113181056
5/22/2006,1267.03,1268.77,1252.98,1262.07,1748885120
5/23/2006,1262.06,1273.67,1256.15,1256.58,1730233088
5/24/2006,1256.56,1264.53,1245.34,1258.57,1982667648
5/25/2006,1258.41,1273.26,1258.41,1272.88,1548252672
5/26/2006,1272.71,1280.54,1272.5,1280.16,1167582336
5/30/2006,1280.04,1280.04,1259.84,1259.84,1382735232
5/31/2006,1259.38,1270.09,1259.38,1270.09,1822097280
6/1/2006,1270.05,1285.71,1269.19,1285.71,1587289344
6/2/2006,1285.71,1290.68,1280.22,1288.22,1442064640
6/5/2006,1288.16,1288.16,1264.66,1265.29,1336304256
6/6/2006,1265.23,1269.88,1254.46,1263.85,1716620032
6/7/2006,1263.61,1272.47,1255.77,1256.15,1644746752
6/8/2006,1256.08,1259.85,1235.18,1257.93,2283858688
6/9/2006,1257.93,1262.58,1250.03,1252.3,1388548608
6/12/2006,1252.27,1255.22,1236.2,1236.4,1445991680
6/13/2006,1236.08,1243.37,1222.52,1223.69,2024072320
6/14/2006,1223.66,1231.46,1219.29,1230.04,1791487488
6/15/2006,1230.01,1258.64,1230.01,1256.16,1794288256
6/16/2006,1256.16,1256.27,1246.33,1251.54,1979112192
6/19/2006,1251.54,1255.93,1237.17,1240.14,1373529216
6/20/2006,1240.12,1249.01,1238.87,1240.12,1326134272
6/21/2006,1240.09,1257.96,1240.09,1252.2,1508663296
6/22/2006,1251.92,1251.92,1241.53,1245.6,1354041088
6/23/2006,1245.59,1253.13,1241.43,1244.5,1292911232
6/26/2006,1244.5,1250.92,1243.68,1250.56,1134690432
6/27/2006,1250.55,1253.37,1238.94,1239.2,1427179008
6/28/2006,1238.99,1247.06,1237.59,1246,1327896448
6/29/2006,1245.94,1272.88,1245.94,1272.87,1670603648
6/30/2006,1272.86,1276.3,1270.2,1270.2,1856740096
7/3/2006,1270.06,1280.38,1270.06,1280.19,595232192
7/5/2006,1280.05,1280.05,1265.91,1270.9,1237084544
7/6/2006,1270.58,1278.32,1270.58,1274.08,1208783616
7/7/2006,1274.08,1275.38,1263.13,1265.48,1371756032
7/10/2006,1265.46,1274.06,1264.46,1267.34,1203722496
7/11/2006,1267.26,1273.64,1259.65,1272.52,1600195456
7/12/2006,1272.39,1273.31,1257.29,1258.6,1473646336
7/13/2006,1258.58,1258.58,1241.43,1242.29,1716382464
7/14/2006,1242.29,1242.7,1228.45,1236.2,1542618752
7/17/2006,1236.2,1240.07,1231.49,1234.49,1310302336
7/18/2006,1234.48,1239.86,1224.54,1236.86,1633809024
7/19/2006,1236.74,1261.81,1236.74,1259.81,2019497984
7/20/2006,1259.81,1262.56,1249.13,1249.13,1751731456
7/21/2006,1249.12,1250.96,1238.72,1240.29,2093228032
7/24/2006,1240.25,1262.5,1240.25,1260.91,1514317184
7/25/2006,1260.91,1272.39,1257.19,1268.88,1603843584
7/26/2006,1268.87,1273.89,1261.94,1268.4,1732457216
7/27/2006,1268.2,1275.85,1261.92,1263.2,1694221184
7/28/2006,1263.15,1280.42,1263.15,1278.55,1507835392
7/31/2006,1278.53,1278.66,1274.31,1276.66,1407591424
8/1/2006,1276.66,1276.66,1265.71,1270.92,1238513664
8/2/2006,1270.73,1283.42,1270.73,1278.55,1363640832
8/3/2006,1278.22,1283.96,1271.25,1280.27,1445387520
8/4/2006,1280.26,1292.92,1273.82,1279.36,1380435456
8/7/2006,1279.31,1279.31,1273,1275.77,1082182400
8/8/2006,1275.67,1282.75,1268.37,1271.48,1285953920
8/9/2006,1271.13,1283.74,1264.73,1265.95,1442704000
8/10/2006,1265.72,1272.55,1261.3,1271.81,1218554112
8/11/2006,1271.64,1271.64,1262.08,1266.74,1043451904
8/14/2006,1266.67,1278.9,1266.67,1268.21,1152689792
8/15/2006,1268.19,1286.23,1268.19,1285.58,1256245120
8/16/2006,1285.27,1296.21,1285.27,1295.43,1374187136
8/17/2006,1295.37,1300.78,1292.71,1297.48,1331623296
8/18/2006,1297.48,1302.3,1293.57,1302.3,1248772736
8/21/2006,1302.3,1302.3,1295.51,1297.52,922962816
8/22/2006,1297.52,1302.49,1294.44,1298.82,1029529664
8/23/2006,1298.73,1301.5,1289.49,1292.99,947688448
8/24/2006,1292.97,1297.23,1291.4,1296.06,987095360
8/25/2006,1295.92,1298.88,1292.39,1295.09,857002368
8/28/2006,1295.09,1305.02,1293.97,1301.79,944954496
8/29/2006,1301.57,1305.02,1295.29,1304.28,1136313344
8/30/2006,1303.7,1306.74,1302.15,1304.27,1060219392
8/31/2006,1304.25,1306.11,1302.45,1303.82,1125230336
9/1/2006,1303.8,1312.03,1303.8,1311.01,915791680
9/5/2006,1310.94,1314.67,1308.82,1313.25,1104384000
9/6/2006,1313.04,1313.04,1299.28,1300.26,1181146880
9/7/2006,1300.21,1301.25,1292.13,1294.02,1241604096
9/8/2006,1294.02,1300.14,1294.02,1298.92,1051606208
9/11/2006,1298.86,1302.36,1290.93,1299.54,1298651264
9/12/2006,1299.53,1314.28,1299.53,1313.11,1479079424
9/13/2006,1312.74,1319.92,1311.12,1318.07,1346785664
9/14/2006,1318,1318,1313.25,1316.28,1210924928
9/15/2006,1316.28,1324.65,1316.28,1319.87,1956537344
9/18/2006,1319.85,1324.87,1318.16,1321.18,1229837952
9/19/2006,1321.17,1322.04,1312.17,1318.31,1332679424
9/20/2006,1318.28,1328.53,1318.28,1325.17,1459269632
9/21/2006,1324.89,1328.19,1315.45,1318.03,1394391552
9/22/2006,1318.03,1318.03,1310.94,1314.78,1182311680
9/25/2006,1314.78,1329.35,1311.58,1326.37,1431354624
9/26/2006,1326.35,1336.6,1325.3,1336.34,1441504384
9/27/2006,1336.12,1340.08,1333.54,1336.59,1450534784
9/28/2006,1336.56,1340.28,1333.75,1339.15,1236392576
9/29/2006,1339.15,1339.88,1335.64,1335.85,1123726080
10/2/2006,1335.82,1338.54,1330.28,1331.32,1108756992
10/3/2006,1331.32,1338.31,1327.1,1334.11,1357649536
10/4/2006,1333.81,1350.22,1331.48,1350.22,1503827456
10/5/2006,1349.84,1353.79,1347.75,1353.22,1406809344
10/6/2006,1353.22,1353.22,1344.21,1349.58,1308210944
10/9/2006,1349.58,1352.69,1346.55,1350.66,1012697024
10/10/2006,1350.62,1354.23,1348.6,1353.42,1270942976
10/11/2006,1353.28,1353.97,1343.57,1349.95,1364932992
10/12/2006,1349.94,1363.76,1349.94,1362.83,1356872448
10/13/2006,1362.82,1366.63,1360.5,1365.62,1269507456
10/16/2006,1365.61,1370.2,1364.48,1369.06,1158938496
10/17/2006,1369.05,1369.05,1356.87,1364.05,1272260480
10/18/2006,1363.93,1372.87,1360.95,1365.96,1454636416
10/19/2006,1365.95,1368.09,1362.06,1366.96,1417300992
10/20/2006,1366.94,1368.66,1362.1,1368.6,1466072960
10/23/2006,1368.58,1377.4,1363.94,1377.02,1299655552
10/24/2006,1377.02,1377.78,1372.42,1377.38,1376557312
10/25/2006,1377.36,1383.61,1376,1382.22,1499377664
10/26/2006,1382.21,1389.45,1379.47,1389.09,1372260864
10/27/2006,1388.89,1388.89,1375.85,1377.34,1321205760
10/30/2006,1377.3,1381.22,1373.46,1377.93,1200791936
10/31/2006,1377.93,1381.21,1372.19,1377.94,1385120640
11/1/2006,1377.76,1381.95,1366.26,1367.81,1362509568
11/2/2006,1367.44,1368.39,1362.21,1367.34,1277670400
11/3/2006,1367.31,1371.68,1360.98,1364.3,1159931904
11/6/2006,1364.27,1381.4,1364.27,1379.78,1175924992
11/7/2006,1379.75,1388.19,1379.19,1382.84,1276320896
11/8/2006,1382.5,1388.61,1376.29,1385.72,1379630336
11/9/2006,1385.43,1388.92,1377.31,1378.33,1504013312
11/10/2006,1378.33,1381.04,1375.6,1380.9,1129004800
11/13/2006,1380.58,1387.61,1378.8,1384.42,1083299840
11/14/2006,1384.36,1394.49,1379.07,1393.22,1305322880
11/15/2006,1392.91,1401.35,1392.13,1396.57,1330868736
11/16/2006,1396.53,1403.76,1396.53,1399.76,1258410496
11/17/2006,1399.76,1401.21,1394.55,1401.2,1322634624
11/20/2006,1401.17,1404.37,1397.85,1400.5,1172677120
11/21/2006,1400.43,1403.49,1399.99,1402.81,1164369536
11/22/2006,1402.69,1407.89,1402.26,1406.09,1037133376
11/24/2006,1405.94,1405.94,1399.25,1400.95,396360768
11/27/2006,1400.95,1400.95,1381.44,1381.9,1251694848
11/28/2006,1381.61,1387.91,1377.83,1386.72,1277586560
11/29/2006,1386.11,1401.14,1386.11,1399.48,1250291456
11/30/2006,1399.47,1406.3,1393.83,1400.63,1808074496
12/1/2006,1400.63,1402.46,1385.93,1396.71,1299258240
12/4/2006,1396.67,1411.23,1396.67,1409.12,1191378560
12/5/2006,1409.1,1415.27,1408.78,1414.76,1241089152
12/6/2006,1414.4,1415.93,1411.05,1412.9,1253115648
12/7/2006,1412.86,1418.27,1406.8,1407.29,1238075648
12/8/2006,1407.27,1414.09,1403.67,1409.84,1145075584
12/11/2006,1409.81,1415.6,1408.56,1413.04,1078870528
12/12/2006,1413,1413.78,1404.75,1411.56,1271866240
12/13/2006,1411.32,1416.64,1411.05,1413.21,1170202880
12/14/2006,1413.16,1427.23,1413.16,1425.49,1282546816
12/15/2006,1425.48,1431.63,1425.48,1427.09,1872384384
12/18/2006,1427.08,1431.81,1420.65,1422.48,1241834240
12/19/2006,1422.42,1428.3,1414.88,1425.55,1274239104
12/20/2006,1425.51,1429.05,1423.51,1423.53,1082472576
12/21/2006,1423.2,1426.4,1415.9,1418.3,1085361792
12/22/2006,1418.1,1418.82,1410.28,1410.77,803309312
12/26/2006,1410.75,1417.91,1410.45,1416.9,605775424
12/27/2006,1416.63,1427.72,1416.63,1426.84,759522880
12/28/2006,1426.77,1427.26,1422.05,1424.73,678133376
12/29/2006,1424.71,1427,1416.72,1418.3,803281152
1/3/2007,1418.03,1429.42,1407.86,1416.6,1656972416
1/4/2007,1416.6,1421.84,1408.22,1418.34,1435475584
1/5/2007,1418.34,1418.34,1405.75,1409.71,1388722688
1/8/2007,1409.26,1414.98,1403.97,1412.84,1265249280
1/9/2007,1412.84,1415.61,1405.42,1412.11,1417693056
1/10/2007,1411.94,1415.99,1404.33,1414.85,1342433536
1/11/2007,1414.84,1427.12,1414.84,1423.83,1380134272
1/12/2007,1423.82,1431.23,1422.58,1430.73,1317960320
1/16/2007,1430.73,1433.93,1428.62,1431.9,1285397888
1/17/2007,1431.77,1435.27,1428.57,1430.62,1354463872
1/18/2007,1430.59,1433.3,1424.21,1426.37,1398256640
1/19/2007,1426.35,1431.57,1425.19,1430.5,1419165312
1/22/2007,1430.47,1431.39,1420.4,1422.95,1260723584
1/23/2007,1422.95,1431.33,1421.66,1427.99,1331219584
1/24/2007,1427.96,1440.14,1427.96,1440.13,1367780352
1/25/2007,1440.12,1440.69,1422.34,1423.9,1449382400
1/26/2007,1423.9,1427.27,1416.96,1422.18,1255922048
1/29/2007,1422.03,1426.94,1418.46,1420.62,1251074944
1/30/2007,1420.61,1428.82,1420.61,1428.82,1219047296
1/31/2007,1428.65,1441.61,1424.78,1438.24,1401902720
2/1/2007,1437.9,1446.64,1437.9,1445.94,1387399424
2/2/2007,1445.94,1449.33,1444.49,1448.39,1136427648
2/5/2007,1448.33,1449.38,1443.85,1446.99,1096852096
2/6/2007,1446.98,1450.19,1443.4,1448,1185528960
2/7/2007,1447.41,1452.99,1446.44,1450.02,1195117952
2/8/2007,1449.99,1450.45,1442.81,1448.31,1192714624
2/9/2007,1448.25,1452.45,1433.44,1438.06,1248119168
2/12/2007,1438,1439.11,1431.44,1433.37,978610624
2/13/2007,1433.22,1444.41,1433.22,1444.26,1098994944
2/14/2007,1443.91,1457.65,1443.91,1455.3,1181142144
2/15/2007,1455.15,1457.97,1453.19,1456.81,1067955200
2/16/2007,1456.77,1456.77,1451.57,1455.54,1192557056
2/20/2007,1455.53,1460.53,1449.2,1459.68,1050419520
2/21/2007,1459.6,1459.6,1452.02,1457.63,1120030720
2/22/2007,1457.29,1461.57,1450.51,1456.38,1147946496
2/23/2007,1456.22,1456.22,1448.36,1451.19,1150755200
2/26/2007,1451.04,1456.95,1445.48,1449.38,1242034688
2/27/2007,1449.25,1449.25,1389.42,1399.04,1945496064
2/28/2007,1398.64,1415.89,1396.65,1406.82,1838917888
3/1/2007,1406.8,1409.46,1380.87,1403.17,1845364736
3/2/2007,1403.16,1403.4,1386.87,1387.17,1531632000
3/5/2007,1387.11,1391.86,1373.97,1374.12,1468641024
3/6/2007,1374.06,1397.9,1374.06,1395.41,1456581376
3/7/2007,1395.02,1401.16,1390.64,1391.97,1336751872
3/8/2007,1391.88,1407.93,1391.88,1401.89,1297563264
3/9/2007,1401.89,1410.15,1397.3,1402.85,1194608000
3/12/2007,1402.8,1409.34,1398.4,1406.6,1253266688
3/13/2007,1406.23,1406.23,1377.71,1377.95,1620382464
3/14/2007,1377.86,1388.09,1363.98,1387.17,1719112704
3/15/2007,1387.11,1395.73,1385.16,1392.28,1210654336
3/16/2007,1392.28,1397.51,1383.63,1386.94,1803209856
3/19/2007,1386.95,1403.2,1386.95,1402.06,1095034368
3/20/2007,1402.04,1411.53,1400.7,1410.94,1209957888
3/21/2007,1410.92,1437.77,1409.75,1435.04,1413970688
3/22/2007,1435.04,1437.66,1429.88,1434.54,1301244928
3/23/2007,1434.54,1438.89,1433.21,1436.11,1129464320
3/26/2007,1436.11,1437.65,1423.28,1437.5,1198152704
3/27/2007,1437.49,1437.49,1425.54,1428.61,1158875776
3/28/2007,1428.35,1428.35,1414.07,1417.23,1291448960
3/29/2007,1417.17,1426.24,1413.27,1422.53,1247438208
3/30/2007,1422.52,1429.22,1408.9,1420.86,1282621568
4/2/2007,1420.83,1425.49,1416.37,1424.55,1243934336
4/3/2007,1424.27,1440.57,1424.27,1437.77,1241299712
4/4/2007,1437.75,1440.16,1435.08,1439.37,1105318784
4/5/2007,1438.94,1444.88,1436.67,1443.76,986008448
4/9/2007,1443.77,1448.1,1443.28,1444.61,1029822592
4/10/2007,1444.58,1448.73,1443.99,1448.39,1078196992
4/11/2007,1448.23,1448.39,1436.15,1438.87,1276427776
4/12/2007,1438.87,1448.02,1433.91,1447.8,1208053120
4/13/2007,1447.8,1453.11,1444.15,1452.85,1221698560
4/16/2007,1452.84,1468.62,1452.84,1468.47,1248620800
4/17/2007,1468.47,1474.35,1467.15,1471.48,1328150656
4/18/2007,1471.47,1476.57,1466.41,1472.5,1462612096
4/19/2007,1472.48,1474.23,1464.47,1470.73,1416860160
4/20/2007,1470.69,1484.74,1470.69,1484.35,1792033664
4/23/2007,1483.62,1487.32,1480.19,1480.93,1234114816
4/24/2007,1481.39,1483.82,1473.74,1480.41,1438375424
4/25/2007,1480.28,1496.59,1480.28,1495.42,1569487744
4/26/2007,1494.88,1498.02,1491.17,1494.25,1478151040
4/27/2007,1494.21,1497.32,1488.67,1494.07,1280497152
4/30/2007,1494.75,1497.16,1482.29,1482.37,1357114624
5/1/2007,1483,1487.27,1476.7,1486.3,1468146944
5/2/2007,1486.13,1499.1,1486.13,1495.92,1293422080
5/3/2007,1495.56,1503.34,1495.56,1502.39,1274037760
5/4/2007,1502.35,1510.34,1501.8,1505.62,1426455040
5/7/2007,1505.57,1511,1505.54,1509.48,1032353920
5/8/2007,1509.36,1509.36,1500.66,1507.72,1198971136
5/9/2007,1507.32,1513.8,1503.77,1512.58,1302202368
5/10/2007,1512.33,1512.33,1491.42,1491.47,1267606400
5/11/2007,1491.47,1506.24,1491.47,1505.85,1124564224
5/14/2007,1505.76,1510.9,1498.34,1503.15,1163143808
5/15/2007,1503.11,1514.83,1500.43,1501.19,1375553152
5/16/2007,1500.75,1514.15,1500.75,1514.14,1272354432
5/17/2007,1514.01,1517.14,1509.29,1512.75,1190771968
5/18/2007,1512.74,1522.75,1512.74,1522.75,1407663488
5/21/2007,1522.75,1529.87,1522.71,1525.1,1245364224
5/22/2007,1525.1,1529.24,1522.05,1524.12,1136863744
5/23/2007,1524.09,1532.43,1521.9,1522.28,1271097600
5/24/2007,1522.1,1529.31,1505.18,1507.51,1478307456
5/25/2007,1507.5,1517.41,1507.5,1515.73,984465088
5/29/2007,1515.55,1521.8,1512.02,1518.11,1170218880
5/30/2007,1517.6,1530.23,1510.06,1530.23,1276935168
5/31/2007,1530.19,1535.56,1528.26,1530.62,1480732160
6/1/2007,1530.62,1540.56,1530.62,1536.34,1165725184
6/4/2007,1536.28,1540.53,1532.31,1539.18,1134302336
6/5/2007,1539.12,1539.12,1525.62,1530.95,1364888064
6/6/2007,1530.57,1530.57,1514.13,1517.38,1290887040
6/7/2007,1517.36,1517.36,1490.37,1490.72,1622381440
6/8/2007,1490.71,1507.76,1487.41,1507.67,1327756672
6/11/2007,1507.64,1515.53,1503.35,1509.12,1082685952
6/12/2007,1509.12,1511.33,1492.97,1493,1329204992
6/13/2007,1492.65,1515.7,1492.65,1515.67,1350378496
6/14/2007,1515.58,1526.45,1515.58,1522.97,1191765760
6/15/2007,1522.97,1538.71,1522.97,1532.91,1799461632
6/18/2007,1532.9,1535.44,1529.31,1531.05,1028764032
6/19/2007,1531.02,1535.85,1525.67,1533.7,1216388608
6/20/2007,1533.68,1537.32,1512.36,1512.84,1362247680
6/21/2007,1512.5,1522.9,1504.75,1522.19,1357428480
6/22/2007,1522.19,1522.19,1500.74,1502.56,1940117760
6/25/2007,1502.56,1514.29,1492.68,1497.74,1390783232
6/26/2007,1497.68,1506.12,1490.54,1492.89,1396547712
6/27/2007,1492.62,1506.8,1484.18,1506.35,1408473728
6/28/2007,1506.32,1514.84,1503.41,1505.71,1239506048
6/29/2007,1505.7,1517.53,1493.61,1503.35,1422759808
7/2/2007,1504.66,1519.45,1504.66,1519.43,1100429312
7/3/2007,1519.12,1526.01,1519.12,1524.87,620879936
7/5/2007,1524.86,1526.57,1517.72,1525.4,1159220608
7/6/2007,1524.96,1532.4,1520.47,1530.44,1004520256
7/9/2007,1530.43,1534.26,1527.45,1531.85,1134827904
7/10/2007,1531.85,1531.85,1510.01,1510.12,1439989888
7/11/2007,1509.93,1519.34,1506.1,1518.76,1260393472
7/12/2007,1518.74,1547.92,1518.74,1547.7,1462209536
7/13/2007,1547.68,1555.1,1544.85,1552.5,1099812608
7/16/2007,1552.5,1555.9,1546.69,1549.52,1091407104
7/17/2007,1549.52,1555.32,1547.74,1549.37,1303409664
7/18/2007,1549.2,1549.2,1533.67,1546.17,1537329408
7/19/2007,1546.13,1555.2,1546.13,1553.08,1366867456
7/20/2007,1553.19,1553.19,1529.2,1534.1,1765893120
7/23/2007,1534.06,1547.23,1534.06,1541.57,1260765184
7/24/2007,1541.57,1541.57,1508.62,1511.04,1661865984
7/25/2007,1511.03,1524.31,1503.73,1518.09,1635219968
7/26/2007,1518.09,1518.09,1465.3,1482.66,2284478720
7/27/2007,1482.44,1488.53,1458.95,1458.95,1853579008
7/30/2007,1458.93,1477.88,1454.32,1473.91,1651901312
7/31/2007,1473.9,1488.3,1454.25,1455.28,1814656768
8/1/2007,1455.18,1468.38,1439.59,1465.81,1977394176
8/2/2007,1465.46,1476.43,1460.58,1472.2,1552864896
8/3/2007,1472.18,1473.23,1432.8,1433.06,1731168256
8/6/2007,1433.04,1467.67,1427.39,1467.67,1805754112
8/7/2007,1467.62,1488.3,1455.8,1476.71,1780580736
8/8/2007,1476.22,1503.89,1476.22,1497.48,1956616320
8/9/2007,1497.21,1497.21,1453.09,1453.09,2126328320
8/10/2007,1453.09,1462.02,1429.74,1453.64,1969629440
8/13/2007,1453.42,1466.29,1451.54,1452.92,1368345600
8/14/2007,1452.87,1456.74,1426.2,1426.54,1451686272
8/15/2007,1426.15,1440.78,1404.36,1406.7,1607395072
8/16/2007,1406.64,1415.97,1370.6,1411.27,2415899136
8/17/2007,1411.26,1450.33,1411.26,1445.94,2074679552
8/20/2007,1445.94,1451.75,1430.54,1445.55,1236100224
8/21/2007,1445.55,1455.32,1439.76,1447.12,1146221312
8/22/2007,1447.03,1464.86,1447.03,1464.07,1185098368
8/23/2007,1464.05,1472.06,1453.88,1462.5,1133704576
8/24/2007,1462.34,1479.4,1460.54,1479.37,983383872
8/27/2007,1479.36,1479.36,1465.98,1466.79,888001280
8/28/2007,1466.72,1466.72,1432.01,1432.36,1198894848
8/29/2007,1432.01,1463.76,1432.01,1463.76,1166350208
8/30/2007,1463.67,1468.43,1451.25,1457.64,1109667456
8/31/2007,1457.61,1481.47,1457.61,1473.99,1190817536
9/4/2007,1473.96,1496.4,1472.15,1489.42,1224140800
9/5/2007,1488.76,1488.76,1466.34,1472.29,1202947712
9/6/2007,1472.03,1481.49,1467.41,1478.55,1081805696
9/7/2007,1478.55,1478.55,1449.07,1453.55,1257317504
9/10/2007,1453.5,1462.25,1439.29,1451.7,1135353216
9/11/2007,1451.69,1472.48,1451.69,1471.49,1110682752
9/12/2007,1471.1,1479.5,1465.75,1471.56,1122754304
9/13/2007,1471.47,1489.58,1471.47,1483.95,1078499840
9/14/2007,1483.95,1485.99,1473.18,1484.25,1045467008
9/17/2007,1484.24,1484.24,1471.82,1476.65,921057984
9/18/2007,1476.63,1519.89,1476.63,1519.78,1422416384
9/19/2007,1519.75,1538.74,1519.75,1529.03,1410766720
9/20/2007,1528.69,1529.14,1516.42,1518.75,1080572928
9/21/2007,1518.75,1530.89,1518.75,1525.75,1933688704
9/24/2007,1525.75,1530.18,1516.15,1517.73,1180554752
9/25/2007,1516.34,1518.27,1507.13,1517.21,1148576768
9/26/2007,1518.62,1529.39,1518.62,1525.42,1128190464
9/27/2007,1527.32,1532.46,1525.81,1531.38,936765952
9/28/2007,1531.24,1533.74,1521.99,1526.75,1049783616
10/1/2007,1527.29,1549.02,1527.25,1547.04,1130191232
10/2/2007,1546.96,1548.01,1540.37,1546.63,982413312
10/3/2007,1545.8,1545.84,1536.34,1539.6,1009720320
10/4/2007,1539.91,1544.02,1537.63,1542.84,855705856
10/5/2007,1543.84,1561.91,1543.84,1557.59,1007119232
10/8/2007,1556.51,1556.51,1549,1552.58,719992064
10/9/2007,1553.18,1565.26,1551.82,1565.15,993738112
10/10/2007,1564.98,1565.42,1555.46,1562.47,921196800
10/11/2007,1564.72,1576.09,1546.72,1554.41,1266555264
10/12/2007,1555.41,1563.03,1554.09,1561.8,924116800
10/15/2007,1562.25,1564.74,1540.81,1548.71,1091079808
10/16/2007,1547.81,1547.81,1536.29,1538.53,1155614208
10/17/2007,1544.44,1550.66,1526.01,1541.24,1322309888
10/18/2007,1539.29,1542.79,1531.76,1540.08,1105201920
10/19/2007,1540,1540,1500.26,1500.63,1635536128
10/22/2007,1497.79,1508.06,1490.4,1506.33,1151970688
10/23/2007,1509.3,1520.01,1503.61,1519.59,1155404288
10/24/2007,1516.61,1517.23,1489.56,1515.88,1434985472
10/25/2007,1516.15,1523.24,1500.46,1514.4,1473830784
10/26/2007,1522.17,1535.53,1520.18,1535.28,1304853504
10/29/2007,1536.92,1544.67,1536.43,1540.98,1071584448
10/30/2007,1539.42,1539.42,1529.55,1531.02,1013908224
10/31/2007,1532.15,1552.76,1529.4,1549.38,1326489728
11/1/2007,1545.79,1545.79,1506.66,1508.44,1427452928
11/2/2007,1511.07,1513.15,1492.53,1509.65,1408292864
11/5/2007,1505.61,1510.84,1489.95,1502.17,1262138496
11/6/2007,1505.33,1520.77,1499.07,1520.27,1308486144
11/7/2007,1515.46,1515.46,1475.04,1475.62,1446403584
11/8/2007,1475.27,1482.5,1450.31,1474.77,1938839296
11/9/2007,1467.59,1474.09,1448.51,1453.7,1640669184
11/12/2007,1453.66,1464.94,1438.53,1439.18,1521649408
11/13/2007,1441.35,1481.37,1441.35,1481.05,1491506944
11/14/2007,1483.4,1492.14,1466.47,1470.58,1406243328
11/15/2007,1468.04,1472.67,1443.49,1451.15,1284332032
11/16/2007,1453.09,1462.18,1443.99,1458.74,1584823552
11/19/2007,1456.7,1456.7,1430.42,1433.27,1408680064
11/20/2007,1434.51,1452.64,1419.28,1439.7,1615145728
11/21/2007,1434.71,1436.4,1415.64,1416.77,1371812224
11/23/2007,1417.62,1440.86,1417.62,1440.7,575388480
11/26/2007,1440.74,1446.09,1406.1,1407.21,1289307648
11/27/2007,1409.59,1429.49,1407.43,1428.23,1433891968
11/28/2007,1432.95,1471.62,1432.95,1469.02,1492679296
11/29/2007,1467.41,1473.81,1458.36,1469.72,1164852608
11/30/2007,1471.83,1488.94,1470.89,1481.14,1632925568
12/3/2007,1479.63,1481.16,1470.08,1472.42,1109852544
12/4/2007,1471.34,1471.34,1460.66,1462.79,1085715328
12/5/2007,1465.22,1486.09,1465.22,1485.01,1275984128
12/6/2007,1484.59,1508.02,1482.19,1507.35,1098788096
12/7/2007,1508.6,1510.63,1502.66,1504.66,961842688
12/10/2007,1505.11,1518.27,1504.96,1515.96,977980608
12/11/2007,1516.68,1523.57,1475.99,1477.65,1354079488
12/12/2007,1487.58,1511.96,1468.23,1486.59,1513734656
12/13/2007,1483.27,1489.4,1469.21,1488.41,1262936960
12/14/2007,1486.19,1486.67,1467.78,1467.95,1126483584
12/17/2007,1465.05,1465.05,1445.43,1445.9,1200436480
12/18/2007,1445.92,1460.16,1435.65,1454.98,1215855872
12/19/2007,1454.7,1464.42,1445.31,1453,1126408192
12/20/2007,1456.42,1461.53,1447.22,1460.12,1101109120
12/21/2007,1463.19,1485.4,1463.19,1484.46,1937097728
12/24/2007,1484.55,1497.63,1484.55,1496.45,431044480
12/26/2007,1495.12,1498.85,1488.2,1497.66,621716288
12/27/2007,1495.05,1495.05,1475.86,1476.37,749983552
12/28/2007,1479.83,1488.01,1471.7,1478.49,779030080
12/31/2007,1475.25,1475.83,1465.13,1468.36,849330624
1/2/2008,1467.97,1471.77,1442.07,1447.16,1248723200
1/3/2008,1447.55,1456.8,1443.73,1447.16,1093171072
1/4/2008,1444.01,1444.01,1411.19,1411.63,1466068736
1/7/2008,1414.07,1423.87,1403.45,1416.18,1507873024
1/8/2008,1415.71,1430.28,1388.3,1390.19,1656082816
1/9/2008,1390.25,1409.19,1378.7,1409.13,1804645632
1/10/2008,1406.78,1429.09,1395.31,1420.33,1788323712
1/11/2008,1419.91,1419.91,1394.83,1401.02,1584654464
1/14/2008,1402.91,1417.89,1402.91,1416.25,1260171008
1/15/2008,1411.88,1411.88,1380.6,1380.95,1611564416
1/16/2008,1377.41,1391.99,1364.27,1373.2,2000853888
1/17/2008,1374.79,1377.72,1330.67,1333.25,1946746240
1/18/2008,1333.9,1350.28,1312.51,1325.19,2245564928
1/22/2008,1312.94,1322.09,1274.29,1310.5,2356692224
1/23/2008,1310.41,1339.09,1270.05,1338.6,2558623488
1/24/2008,1340.13,1355.15,1334.31,1352.07,1951046784
1/25/2008,1357.32,1368.56,1327.5,1330.61,1757352320
1/28/2008,1330.7,1353.97,1322.26,1353.97,1376848000
1/29/2008,1355.94,1364.93,1350.19,1362.3,1398874880
1/30/2008,1362.22,1385.86,1352.95,1355.81,1679395584
1/31/2008,1351.98,1385.62,1334.08,1378.55,1969021824
2/1/2008,1378.6,1396.02,1375.93,1395.41,2051113600
2/4/2008,1395.38,1395.38,1379.69,1380.82,1306226048
2/5/2008,1380.28,1380.28,1336.64,1336.64,1551902592
2/6/2008,1339.48,1351.96,1324.34,1326.45,1475338496
2/7/2008,1324.01,1347.16,1316.75,1336.91,1683976320
2/8/2008,1336.88,1341.22,1321.06,1331.29,1345300352
2/11/2008,1331.92,1341.4,1320.32,1339.13,1277476352
2/12/2008,1340.55,1362.1,1339.36,1348.86,1315136384
