Date,Price,Volume
2001-07-03,11.59,4300.0
2001-07-05,11.35,4700.0
2001-07-06,11.2,6700.0
2001-07-09,11.12,1000.0
2001-07-10,11.15,400.0
2001-07-11,11.07,12800.0
2001-07-12,11.45,3300.0
2001-07-13,11.4,1600.0
2001-07-16,11.05,4300.0
2001-07-17,11.15,1500.0
2001-07-18,11.3,15800.0
2001-07-19,11.14,11700.0
2001-07-20,11.2,6100.0
2001-07-23,11.2,2400.0
2001-07-24,11.1,2300.0
2001-07-25,11.3,10600.0
2001-07-26,11.3,1500.0
2001-07-27,11.35,500.0
2001-07-30,11.22,4000.0
2001-07-31,11.36,41500.0
2001-08-01,11.42,27200.0
2001-08-02,11.45,10900.0
2001-08-03,11.55,2400.0
2001-08-06,11.54,9300.0
2001-08-07,11.49,2900.0
2001-08-08,11.25,2500.0
2001-08-09,11.22,600.0
2001-08-10,11.2,200.0
2001-08-13,11.4,4800.0
2001-08-14,11.05,5900.0
2001-08-15,11.24,200.0
2001-08-16,11.06,1800.0
2001-08-17,10.91,3100.0
2001-08-20,11.1,2900.0
2001-08-21,10.93,6500.0
2001-08-22,10.95,25800.0
2001-08-23,10.96,1900.0
2001-08-24,11.01,5500.0
2001-08-27,11.06,13300.0
2001-08-28,11.01,14700.0
2001-08-29,10.9,30900.0
2001-08-30,10.95,13400.0
2001-08-31,10.71,3800.0
2001-09-04,10.95,3500.0
2001-09-05,10.58,204400.0
2001-09-06,10.6,13000.0
2001-09-07,10.62,8600.0
2001-09-10,10.65,20200.0
2001-09-17,10.15,24400.0
2001-09-18,10.0,28800.0
2001-09-19,9.5,31500.0
2001-09-20,9.5,18500.0
2001-09-21,9.5,12600.0
2001-09-24,9.64,17600.0
2001-09-25,9.6,17800.0
2001-09-26,9.4,7300.0
2001-09-27,9.4,11700.0
2001-09-28,9.65,13600.0
2001-10-01,9.6,16300.0
2001-10-02,9.7,2900.0
2001-10-03,9.85,2700.0
2001-10-04,10.0,5900.0
2001-10-05,9.9,400.0
2001-10-08,9.89,1400.0
2001-10-09,9.76,3100.0
2001-10-10,10.15,400.0
2001-10-11,10.0,1500.0
2001-10-12,9.9,1400.0
2001-10-15,9.95,1500.0
2001-10-16,9.9,7500.0
2001-10-17,9.96,200.0
2001-10-18,9.85,1900.0
2001-10-22,9.72,6700.0
2001-10-23,9.85,2900.0
2001-10-24,9.81,106100.0
2001-10-25,9.81,3100.0
2001-10-26,9.98,400.0
2001-10-29,9.98,800.0
2001-10-30,9.85,200.0
2001-10-31,9.62,2500.0
2001-11-01,9.85,3000.0
2001-11-05,9.87,8400.0
2001-11-06,10.1,11000.0
2001-11-07,10.17,30300.0
2001-11-08,10.1,42800.0
2001-11-09,10.05,2400.0
2001-11-12,10.0,5800.0
2001-11-13,10.5,20100.0
2001-11-14,10.31,5100.0
2001-11-16,10.58,13100.0
2001-11-19,10.7,21600.0
2001-11-20,10.64,10100.0
2001-11-21,10.3,1900.0
2001-11-23,10.6,1100.0
2001-11-26,10.6,7100.0
2001-11-27,10.7,3300.0
2001-11-28,10.5,2300.0
2001-11-29,10.5,3100.0
2001-11-30,10.6,2100.0
2001-12-03,10.69,800.0
2001-12-04,10.69,6300.0
2001-12-05,11.04,5800.0
2001-12-06,10.95,5100.0
2001-12-07,10.9,6400.0
2001-12-10,10.95,11600.0
2001-12-11,10.94,21000.0
2001-12-12,10.81,1400.0
2001-12-13,10.55,6400.0
2001-12-14,10.75,3800.0
2001-12-17,10.75,22800.0
2001-12-18,10.75,8200.0
2001-12-19,10.79,7600.0
2001-12-20,10.9,11300.0
2001-12-21,10.95,21900.0
2001-12-24,10.74,3100.0
2001-12-26,10.55,5800.0
2001-12-27,10.55,22000.0
2001-12-28,10.71,3600.0
2001-12-31,10.62,8900.0
2002-01-02,10.72,5600.0
2002-01-03,10.85,9100.0
2002-01-04,11.35,53200.0
2002-01-07,11.35,18100.0
2002-01-08,10.98,2700.0
2002-01-09,11.17,2500.0
2002-01-10,10.97,78100.0
2002-01-11,11.05,196700.0
2002-01-14,10.58,146700.0
2002-01-15,10.8,22800.0
2002-01-16,10.56,14500.0
2002-01-17,10.6,1700.0
2002-01-18,10.6,1300.0
2002-01-22,10.7,5000.0
2002-01-23,10.74,17000.0
2002-01-24,10.83,3700.0
2002-01-25,10.69,4600.0
2002-01-28,10.69,1100.0
2002-01-29,10.67,5000.0
2002-01-30,10.69,7200.0
2002-01-31,10.6,2700.0
2002-02-01,10.65,10200.0
2002-02-04,10.75,51100.0
2002-02-05,10.41,11900.0
2002-02-06,10.3,26300.0
2002-02-07,10.6,8600.0
2002-02-08,10.65,2200.0
2002-02-11,10.7,6700.0
2002-02-12,10.68,10900.0
2002-02-13,10.73,3300.0
2002-02-14,10.51,1500.0
2002-02-15,10.69,3300.0
2002-02-19,10.52,27300.0
2002-02-20,10.59,200.0
2002-02-21,10.32,11500.0
2002-02-22,10.34,3600.0
2002-02-25,10.32,13400.0
2002-02-26,10.32,1500.0
2002-02-27,10.59,11500.0
2002-02-28,10.7,4200.0
2002-03-01,10.7,7300.0
2002-03-04,11.1,9900.0
2002-03-05,11.0,12000.0
2002-03-06,11.35,11500.0
2002-03-07,11.35,30300.0
2002-03-08,11.2,36900.0
2002-03-11,11.25,2300.0
2002-03-12,11.16,510100.0
2002-03-13,11.1,9900.0
2002-03-14,10.96,2800.0
2002-03-15,10.97,6800.0
2002-03-18,11.24,3000.0
2002-03-19,11.29,329700.0
2002-03-20,11.34,2100.0
2002-03-21,11.34,132800.0
2002-03-22,11.2,140600.0
2002-03-25,11.09,587900.0
2002-03-26,11.05,230900.0
2002-03-27,11.1,4500.0
2002-03-28,11.06,10000.0
2002-04-01,11.0,25400.0
2002-04-02,11.02,27400.0
2002-04-03,11.02,3400.0
2002-04-04,11.0,9000.0
2002-04-05,11.0,10500.0
2002-04-08,10.88,143100.0
2002-04-09,11.09,74300.0
2002-04-10,11.15,93300.0
2002-04-11,10.94,47800.0
2002-04-12,10.9,103600.0
2002-04-15,10.85,24500.0
2002-04-16,11.2,89000.0
2002-04-17,11.29,28800.0
2002-04-18,11.3,87600.0
2002-04-19,11.45,119600.0
2002-04-22,11.3,168500.0
2002-04-23,11.32,83600.0
2002-04-24,11.2,87000.0
2002-04-25,11.18,170700.0
2002-04-26,11.05,58100.0
2002-04-29,10.86,36500.0
2002-04-30,11.14,56400.0
2002-05-01,11.13,3200.0
2002-05-02,11.15,16300.0
2002-05-03,11.15,6400.0
2002-05-06,11.09,46200.0
2002-05-07,11.05,26400.0
2002-05-08,11.12,24200.0
2002-05-09,11.05,34800.0
2002-05-10,11.05,12600.0
2002-05-13,11.14,20300.0
2002-05-14,11.15,18200.0
2002-05-15,11.05,18600.0
2002-05-16,11.29,23400.0
2002-05-17,11.36,21700.0
2002-05-20,11.15,13900.0
2002-05-21,11.34,9500.0
2002-05-22,11.35,29800.0
2002-05-23,11.4,25500.0
2002-05-24,11.3,25500.0
2002-05-28,11.42,85500.0
2002-05-29,11.42,158800.0
2002-05-30,11.35,96700.0
2002-05-31,11.31,103400.0
2002-06-03,11.35,39700.0
2002-06-04,11.2,162000.0
2002-06-05,11.29,21300.0
2002-06-06,11.05,31400.0
2002-06-07,11.1,12000.0
2002-06-10,11.1,75300.0
2002-06-11,10.95,37000.0
2002-06-12,11.05,88500.0
2002-06-13,10.7,31000.0
2002-06-14,10.68,1505300.0
2002-06-17,10.85,307400.0
2002-06-18,10.85,67700.0
2002-06-19,10.75,373900.0
2002-06-20,10.65,2700.0
2002-06-21,10.53,9100.0
2002-06-24,10.65,461300.0
2002-06-25,10.54,236700.0
2002-06-26,10.6,391600.0
2002-06-27,10.63,338400.0
2002-06-28,10.62,64600.0
2002-07-01,10.68,48500.0
2002-07-02,10.3,53600.0
2002-07-03,10.3,26300.0
2002-07-05,10.41,14200.0
2002-07-08,10.62,5900.0
2002-07-09,10.7,25200.0
2002-07-10,10.37,390800.0
2002-07-11,10.25,200200.0
2002-07-12,10.15,94200.0
2002-07-15,10.1,125200.0
2002-07-16,9.84,14000.0
2002-07-17,9.8,33300.0
2002-07-18,9.95,1900.0
2002-07-19,9.63,5200.0
2002-07-22,9.12,11600.0
2002-07-23,9.0,93500.0
2002-07-24,9.05,23200.0
2002-07-25,9.1,29400.0
2002-07-26,8.98,3200.0
2002-07-29,9.49,6500.0
2002-07-30,9.36,18100.0
2002-07-31,9.26,14400.0
2002-08-01,9.35,35300.0
2002-08-02,9.22,6300.0
2002-08-05,8.96,153300.0
2002-08-06,9.27,51500.0
2002-08-07,9.2,12900.0
2002-08-08,9.36,41000.0
2002-08-09,9.5,2100.0
2002-08-12,9.51,700.0
2002-08-13,9.55,181000.0
2002-08-14,9.54,22300.0
2002-08-15,9.67,24900.0
2002-08-16,9.64,4800.0
2002-08-19,9.64,8500.0
2002-08-20,9.65,5000.0
2002-08-21,9.7,2400.0
2002-08-22,9.8,11800.0
2002-08-23,9.64,30000.0
2002-08-26,9.78,8000.0
2002-08-27,9.83,45400.0
2002-08-28,9.8,79700.0
2002-08-29,9.65,38100.0
2002-08-30,9.7,10900.0
2002-09-03,9.3,6735700.0
2002-09-04,9.3,40400.0
2002-09-05,9.11,3200.0
2002-09-06,9.24,1500.0
2002-09-09,9.18,70000.0
2002-09-10,9.3,3500.0
2002-09-11,9.32,1300.0
2002-09-12,9.2,4200.0
2002-09-13,9.11,10100.0
2002-09-16,9.11,29400.0
2002-09-17,9.15,2400.0
2002-09-18,9.04,7000.0
2002-09-19,8.89,4000.0
2002-09-20,8.75,10500.0
2002-09-23,8.58,9600.0
2002-09-24,8.52,516000.0
2002-09-25,8.56,1011200.0
2002-09-26,8.76,1021300.0
2002-09-27,8.74,38000.0
2002-09-30,8.6,58100.0
2002-10-01,8.9,39900.0
2002-10-02,8.71,44000.0
2002-10-03,8.8,54300.0
2002-10-04,8.44,7143700.0
2002-10-07,8.35,4028600.0
2002-10-08,8.26,5638700.0
2002-10-09,8.11,12800.0
2002-10-10,8.3,211900.0
2002-10-11,8.45,171500.0
2002-10-14,8.39,1800.0
2002-10-15,8.85,52400.0
2002-10-16,8.69,20300.0
2002-10-17,9.11,39200.0
2002-10-18,9.0,8100.0
2002-10-21,9.29,7600.0
2002-10-22,9.18,41600.0
2002-10-23,8.9,58800.0
2002-10-24,9.38,62700.0
2002-10-25,9.24,127400.0
2002-10-28,9.17,9100.0
2002-10-29,9.1,1626500.0
2002-10-30,9.02,2400.0
2002-10-31,9.1,196100.0
2002-11-01,9.17,2600.0
2002-11-04,9.5,45400.0
2002-11-05,9.21,2768500.0
2002-11-06,9.26,26300.0
2002-11-07,9.25,13000.0
2002-11-08,9.29,62200.0
2002-11-11,9.03,1331300.0
2002-11-12,9.1,108800.0
2002-11-13,9.04,3400.0
2002-11-14,9.14,156700.0
2002-11-15,9.18,62200.0
2002-11-18,9.22,23200.0
2002-11-19,9.14,49600.0
2002-11-20,9.36,12300.0
2002-11-21,9.4,29200.0
2002-11-22,9.35,52100.0
2002-11-25,9.41,37200.0
2002-11-26,9.25,1360800.0
2002-11-27,9.65,39700.0
2002-11-29,9.63,27500.0
2002-12-02,9.68,518600.0
2002-12-03,9.74,627100.0
2002-12-04,9.75,551300.0
2002-12-05,9.58,36700.0
2002-12-06,9.65,2006100.0
2002-12-09,9.63,6800.0
2002-12-10,9.53,14600.0
2002-12-11,9.61,9200.0
2002-12-12,9.74,7400.0
2002-12-13,9.69,6400.0
2002-12-16,9.85,17600.0
2002-12-17,9.73,25500.0
2002-12-18,9.55,86900.0
2002-12-19,9.53,31000.0
2002-12-20,9.53,16200.0
2002-12-23,9.75,84000.0
2002-12-24,9.75,29000.0
2002-12-26,9.61,4800.0
2002-12-27,9.46,6000.0
2002-12-30,9.38,1800.0
2002-12-31,9.44,5000.0
2003-01-02,9.69,12700.0
2003-01-03,9.71,1300.0
2003-01-06,9.95,1537200.0
2003-01-07,9.96,1524700.0
2003-01-08,9.74,765500.0
2003-01-09,9.85,1065300.0
2003-01-10,9.88,11500.0
2003-01-13,9.96,15700.0
2003-01-14,10.05,4300.0
2003-01-15,9.99,21700.0
2003-01-16,9.96,2078900.0
2003-01-17,9.99,38100.0
2003-01-21,9.8,29700.0
2003-01-22,9.78,65500.0
2003-01-23,9.97,40400.0
2003-01-24,9.8,130500.0
2003-01-27,9.61,1912600.0
2003-01-28,9.6,1076500.0
2003-01-29,9.7,23800.0
2003-01-30,9.7,50800.0
2003-01-31,9.84,32800.0
2003-02-03,9.73,40300.0
2003-02-04,9.75,776300.0
2003-02-05,9.66,756300.0
2003-02-06,9.63,1130700.0
2003-02-07,9.6,11400.0
2003-02-10,9.65,7300.0
2003-02-11,9.52,4600.0
2003-02-12,9.48,5200.0
2003-02-13,9.51,10200.0
2003-02-14,9.51,1500.0
2003-02-18,9.85,572200.0
2003-02-19,9.84,502000.0
2003-02-20,9.8,18300.0
2003-02-21,9.72,14000.0
2003-02-24,9.83,157800.0
2003-02-25,9.92,43600.0
2003-02-26,9.98,1346100.0
2003-02-27,9.99,261900.0
2003-02-28,10.0,30800.0
2003-03-03,9.9,80700.0
2003-03-04,9.9,129700.0
2003-03-05,9.89,20900.0
2003-03-06,9.75,272400.0
2003-03-07,9.84,53700.0
2003-03-10,9.9,62300.0
2003-03-11,9.74,45100.0
2003-03-12,9.62,36700.0
2003-03-13,9.6,4500.0
2003-03-14,9.66,9700.0
2003-03-17,9.9,36800.0
2003-03-18,10.0,112500.0
2003-03-19,9.86,14400.0
2003-03-20,10.1,897400.0
2003-03-21,10.04,34000.0
2003-03-24,9.86,41800.0
2003-03-25,10.0,46300.0
2003-03-26,9.88,317400.0
2003-03-27,9.85,3600.0
2003-03-28,9.9,30300.0
2003-03-31,9.76,26500.0
2003-04-01,9.83,3200.0
2003-04-02,9.96,63100.0
2003-04-03,9.9,87100.0
2003-04-04,9.95,27400.0
2003-04-07,9.85,13200.0
2003-04-08,10.0,15800.0
2003-04-09,9.99,4900.0
2003-04-10,10.05,1271700.0
2003-04-11,10.24,683000.0
2003-04-14,10.22,35900.0
2003-04-15,10.27,87000.0
2003-04-16,10.2,97000.0
2003-04-17,10.3,31900.0
2003-04-21,10.35,4015200.0
2003-04-22,10.34,84900.0
2003-04-23,10.39,41000.0
2003-04-24,10.33,31800.0
2003-04-25,10.21,76800.0
2003-04-28,10.3,52100.0
2003-04-29,10.35,61700.0
2003-04-30,10.5,612200.0
2003-05-01,10.45,38000.0
2003-05-02,10.63,52800.0
2003-05-05,10.69,56000.0
2003-05-06,10.83,89000.0
2003-05-07,10.85,35200.0
2003-05-08,10.77,7800.0
2003-05-09,10.87,12300.0
2003-05-12,10.97,28600.0
