"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000294, 1, 0.000294, sp-clause-activity-inc='1.0', sp-clause-decay='1.4', sp-clause-del-heur=''2'', sp-first-restart='100', sp-learned-clause-sort-heur=''0'', sp-learned-clauses-inc='1.3', sp-learned-size-factor='0.4', sp-orig-clause-sort-heur=''0'', sp-phase-dec-heur=''5'', sp-rand-var-dec-freq=''0.001'', sp-resolution=''1'', sp-restart-inc='1.5', sp-update-dec-queue=''1'', sp-use-pure-literal-rule=''1'', sp-var-activity-inc='1.0', sp-var-dec-heur=''0'', sp-variable-decay='1.4', sp-max-res-lit-inc='1.0', sp-max-res-runs='4', sp-rand-phase-dec-freq=''0.001'', sp-rand-var-dec-scaling='1.0', sp-res-cutoff-cls='8', sp-res-cutoff-lits='400', sp-res-order-heur=''0'', sp-rand-phase-scaling='1.0'
0.022813, 0.022813, 0.153180, 1, 0.130367, sp-clause-activity-inc='1.0', sp-clause-decay='1.4', sp-clause-del-heur=''2'', sp-first-restart='100', sp-learned-clause-sort-heur=''0'', sp-learned-clauses-inc='1.3', sp-learned-size-factor='0.4', sp-orig-clause-sort-heur=''0'', sp-phase-dec-heur=''5'', sp-rand-var-dec-freq=''0.001'', sp-resolution=''1'', sp-restart-inc='1.5', sp-update-dec-queue=''1'', sp-use-pure-literal-rule=''1'', sp-var-activity-inc='1.0', sp-var-dec-heur=''0'', sp-variable-decay='1.4', sp-max-res-lit-inc='1.0', sp-max-res-runs='4', sp-rand-phase-dec-freq=''0.001'', sp-rand-var-dec-scaling='1.0', sp-res-cutoff-cls='8', sp-res-cutoff-lits='400', sp-res-order-heur=''0'', sp-rand-phase-scaling='1.0'
0.122993, 0.029782, 2.162704, 2, 2.039711, sp-clause-activity-inc='1.196189879963411', sp-clause-decay='1.9451732777832176', sp-clause-del-heur=''1'', sp-first-restart='122', sp-learned-clause-sort-heur=''5'', sp-learned-clauses-inc='1.1300316753530866', sp-learned-size-factor='0.13472275849552304', sp-orig-clause-sort-heur=''8'', sp-phase-dec-heur=''1'', sp-rand-var-dec-freq=''0.0001'', sp-resolution=''2'', sp-restart-inc='1.7731723464550129', sp-update-dec-queue=''0'', sp-use-pure-literal-rule=''0'', sp-var-activity-inc='1.0983776172660327', sp-var-dec-heur=''16'', sp-variable-decay='1.1148852423696294', sp-max-res-lit-inc='0.39518521080318897', sp-max-res-runs='7', sp-rand-phase-dec-freq=''0'', sp-rand-var-dec-scaling='0.5977321016917888', sp-res-cutoff-cls='2', sp-res-cutoff-lits='104', sp-res-order-heur=''4''
0.242577, 0.017697, 3.060280, 3, 2.817703, sp-clause-activity-inc='0.5897107451900664', sp-clause-decay='1.9281830258522457', sp-clause-del-heur=''0'', sp-first-restart='897', sp-learned-clause-sort-heur=''18'', sp-learned-clauses-inc='1.4015734582842305', sp-learned-size-factor='0.5272982393533483', sp-orig-clause-sort-heur=''18'', sp-phase-dec-heur=''3'', sp-rand-var-dec-freq=''0'', sp-resolution=''0'', sp-restart-inc='1.4195014616787025', sp-update-dec-queue=''1'', sp-use-pure-literal-rule=''0'', sp-var-activity-inc='1.1405444511503924', sp-var-dec-heur=''8'', sp-variable-decay='1.0531995233149405', sp-rand-phase-dec-freq=''0.05'', sp-rand-phase-scaling='1.0833497671602443'
1.923910, 0.015468, 23.382708, 4, 21.458798, sp-clause-activity-inc='0.6181810467782772', sp-clause-decay='1.0158729565245006', sp-clause-del-heur=''1'', sp-first-restart='193', sp-learned-clause-sort-heur=''0'', sp-learned-clauses-inc='1.3668422834809102', sp-learned-size-factor='0.7173905484862991', sp-orig-clause-sort-heur=''11'', sp-phase-dec-heur=''0'', sp-rand-var-dec-freq=''0'', sp-resolution=''0'', sp-restart-inc='1.163808310793364', sp-update-dec-queue=''1'', sp-use-pure-literal-rule=''0'', sp-var-activity-inc='1.029444830366741', sp-var-dec-heur=''8'', sp-variable-decay='1.571309826992631', sp-rand-phase-dec-freq=''0.0001'', sp-rand-phase-scaling='0.7626723291341608'
3.632433, 0.014388, 46.179917, 5, 42.547484, sp-clause-activity-inc='0.5202682645323098', sp-clause-decay='1.9401483885851019', sp-clause-del-heur=''0'', sp-first-restart='109', sp-learned-clause-sort-heur=''16'', sp-learned-clauses-inc='1.3668422834809102', sp-learned-size-factor='0.7173905484862991', sp-orig-clause-sort-heur=''11'', sp-phase-dec-heur=''0'', sp-rand-var-dec-freq=''0'', sp-resolution=''0'', sp-restart-inc='1.475373639943131', sp-update-dec-queue=''1'', sp-use-pure-literal-rule=''0'', sp-var-activity-inc='1.1749479443869797', sp-var-dec-heur=''8'', sp-variable-decay='1.37908405824166', sp-rand-phase-dec-freq=''0.05'', sp-rand-phase-scaling='0.7823937904300879'
5.061493, 0.014321, 64.052665, 6, 58.991172, sp-clause-activity-inc='1.1331694347162706', sp-clause-decay='1.7326488305865655', sp-clause-del-heur=''1'', sp-first-restart='2282', sp-learned-clause-sort-heur=''6'', sp-learned-clauses-inc='1.2723466301806605', sp-learned-size-factor='1.064508889063503', sp-orig-clause-sort-heur=''5'', sp-phase-dec-heur=''4'', sp-rand-var-dec-freq=''0.005'', sp-resolution=''0'', sp-restart-inc='1.2339106544482494', sp-update-dec-queue=''1'', sp-use-pure-literal-rule=''0'', sp-var-activity-inc='0.8681734737640932', sp-var-dec-heur=''0'', sp-variable-decay='1.3071306997506706', sp-rand-phase-dec-freq=''0.005'', sp-rand-var-dec-scaling='0.7299082542867743', sp-rand-phase-scaling='0.850209324166318'
6.972256, 0.014221, 90.349315, 7, 83.377059, sp-clause-activity-inc='1.1331694347162706', sp-clause-decay='1.8470593114745024', sp-clause-del-heur=''1'', sp-first-restart='165', sp-learned-clause-sort-heur=''16'', sp-learned-clauses-inc='1.3577177872828115', sp-learned-size-factor='1.0200898904330389', sp-orig-clause-sort-heur=''11'', sp-phase-dec-heur=''4'', sp-rand-var-dec-freq=''0.005'', sp-resolution=''0'', sp-restart-inc='1.4935706264236197', sp-update-dec-queue=''1'', sp-use-pure-literal-rule=''0'', sp-var-activity-inc='0.8394987396363307', sp-var-dec-heur=''8'', sp-variable-decay='1.3274084440384262', sp-rand-phase-dec-freq=''0.005'', sp-rand-var-dec-scaling='0.7312048606660505', sp-rand-phase-scaling='0.850209324166318'
