19650817,556,500,292,2260,1800,460
19650818,579,514,271,3120,2090,640
19650819,402,689,261,1470,2970,560
19650820,486,562,272,2100,1590,480
19650823,498,552,297,2390,1550,530
19650824,611,473,292,2840,1310,600
19650825,575,539,263,3950,1770,520
19650826,646,474,253,3570,1840,610
19650827,664,456,252,3070,1920,580
19650830,597,469,303,2490,1340,570
19650831,563,520,276,2950,1660,570
19650901,571,502,294,3000,2070,830
19650902,767,360,254,4700,1250,520
19650903,745,363,269,3860,1400,760
19650907,659,481,251,3170,1940,650
19650908,589,538,263,3140,2190,920
19650909,651,484,260,4460,2230,680
19650910,605,523,264,3860,2120,670
19650913,645,486,255,4440,1950,640
19650914,407,770,241,2020,5130,690
19650915,668,486,248,4220,1230,780
19650916,706,443,245,4880,1860,680
19650917,522,606,271,3450,2440,730
19650920,597,547,250,4070,2240,740
19650921,517,628,256,3430,3280,1050
19650922,698,454,245,6130,1560,610
19650923,362,779,261,3070,5760,1170
19650924,626,473,285,5630,1520,670
19650927,641,516,249,4180,1720,930
19650928,511,640,254,4330,3690,840
19650929,383,748,283,3870,5800,940
19650930,505,627,256,3510,4200,970
19651001,532,550,293,3780,2800,900
19651004,673,454,261,3490,1570,530
19651005,723,409,241,4570,1670,750
19651006,471,625,273,2920,2500,600
19651007,656,503,230,3590,2360,730
19651008,776,358,262,5730,1330,620
19651011,756,418,229,6940,1930,740
19651012,581,585,226,5700,3080,700
19651013,571,578,254,4330,4250,900
19651014,554,590,251,3970,3810,810
19651015,626,491,275,4220,2360,910
19651018,658,502,245,5150,2380,650
19651019,555,636,234,4070,3740,810
19651020,554,632,229,3930,3410,860
19651021,630,531,253,5280,3100,790
19651022,532,615,257,3870,3830,1260
19651025,395,738,261,1780,4640,670
19651026,684,432,289,4450,1430,880
19651027,649,476,287,4400,2140,1140
19651028,493,649,259,3060,3490,690
19651029,658,479,259,4210,2330,710
19651101,516,636,250,2500,3060,780
19651103,606,567,260,3650,2810,1060
19651104,621,623,167,4860,2510,1010
19651105,575,571,284,3120,3190,1000
19651108,397,755,251,2660,3640,710
19651109,516,616,259,2980,3010,700
19651110,502,585,285,2040,2250,580
19651111,587,480,287,3370,1390,680
19651112,684,457,248,4690,2300,790
19651115,640,513,244,4900,2620,800
19651116,565,593,253,4640,3020,720
19651117,504,652,252,3580,4610,930
19651118,504,610,277,2970,3180,890
19651119,599,541,262,3550,2560,740
19651122,412,728,267,2280,3410,690
19651123,621,533,259,4270,2170,710
19651124,654,490,252,4450,2480,940
19651126,699,465,226,4260,2070,650
19651129,634,562,225,4770,3340,650
19651130,522,646,248,4860,3130,1000
19651201,617,563,232,6020,3420,710
19651202,500,672,251,4010,4080,990
19651203,554,599,262,3960,3250,950
19651206,240,1011,181,2060,8460,910
19651207,869,336,215,7220,1470,660
19651208,626,522,254,4950,3900,1280
19651209,637,537,237,5500,2370,1280
19651210,656,518,249,4900,2900,940
19651213,644,549,228,5030,2740,900
19651214,620,606,207,5700,3510,720
19651215,620,577,232,5150,3600,820
19651216,672,544,228,6090,2890,980
19651217,627,536,253,4500,3380,1620
19651220,391,799,239,2100,4420,840
19651221,664,530,229,5080,2360,800
19651222,501,704,212,3950,4760,1020
19651223,497,668,258,2580,3510,790
19651227,380,798,260,1680,3510,770
19651228,497,686,234,3090,3510,680
19651229,717,471,237,4990,1840,790
19651230,714,446,254,4280,1900,890
19651231,697,479,229,3700,2730,810
19660103,630,547,219,3180,2190,590
19660104,639,608,140,4080,2660,810
19660105,740,440,233,5850,2830,980
19660106,649,531,230,4250,2920,720
19660107,612,540,258,3730,3090,830
19660110,699,506,220,4850,2090,790
19660111,632,536,259,5330,2810,770
19660112,579,592,252,4220,3240,1080
19660113,699,487,240,5210,2800,860
19660114,663,536,226,4840,3360,990
19660117,738,469,250,5230,3010,1200
19660118,632,567,243,5300,3500,1000
19660119,492,706,240,4140,4710,1390
19660120,500,701,228,4060,3750,860
19660121,542,624,273,4570,3580,1030
19660124,697,503,220,4860,3260,670
19660125,651,535,251,5200,3130,810
19660126,591,609,226,4890,4200,830
19660127,577,596,245,4700,3270,1010
19660128,504,668,249,3750,4070,1180
19660131,425,739,255,2820,4030,960
19660201,222,1022,188,1090,7200,800
19660202,671,524,219,5560,1860,720
19660203,642,510,259,3580,3550,1040
19660204,707,485,230,4780,2060,730
19660207,712,470,238,4850,2170,1440
19660208,491,710,225,4880,4800,880
19660209,805,408,207,7250,1890,620
19660210,569,638,236,4450,4330,1020
19660211,650,553,238,4710,2540,910
19660214,585,639,210,4310,3350,700
19660215,451,741,224,3010,4870,870
19660216,545,667,207,4700,3700,790
19660217,399,786,232,3360,5060,860
19660218,498,687,255,3560,4070,850
19660221,426,785,214,3030,4490,1000
19660223,402,807,244,3050,4210,830
19660224,392,747,256,2850,4090,930
19660225,686,480,232,5380,2050,720
19660228,673,545,212,6130,3010,780
19660301,250,986,207,1670,8550,830
19660302,268,986,192,2420,7020,1040
19660303,648,545,232,7000,2230,680
19660304,502,671,250,3030,5230,750
19660307,230,1013,170,1610,7130,640
19660308,446,753,225,5140,4040,950
19660309,880,307,232,5990,1190,800
19660310,542,640,235,4120,5030,1170
19660311,543,606,252,3020,3100,900
19660314,223,997,199,970,5780,660
19660315,240,1017,171,1490,7100,860
19660316,715,445,242,4570,1870,940
19660317,677,453,258,3020,1740,700
19660318,772,367,343,4330,1300,830
19660321,836,342,230,5490,1180,570
19660322,727,466,245,4740,3320,860
19660323,465,695,243,2750,2940,1030
19660324,545,595,258,3940,2530,1410
19660325,644,497,240,4280,2150,1320
19660328,699,517,197,5160,2750,740
19660329,402,755,247,2320,5260,730
19660330,254,938,239,1430,5890,670
19660331,650,486,267,4300,1630,770
19660401,760,410,244,6640,1910,510
19660404,829,381,208,6990,1780,600
19660405,794,417,226,6460,3130,970
19660406,640,542,243,5080,3160,810
19660407,703,481,243,5990,2780,880
19660411,631,593,220,4850,3470,1000
19660412,549,646,222,4970,4720,760
19660413,545,629,236,6050,3360,1030
19660414,585,580,257,6830,4610,1550
19660415,610,600,230,5140,4190,950
19660418,487,694,233,3350,5160,650
19660419,586,583,251,4960,2890,480
19660420,720,469,248,6330,3110,1080
19660421,649,549,242,4760,3510,1290
19660422,489,684,263,3300,4310,1040
19660425,551,625,256,2930,3450,900
19660426,538,646,255,3030,3680,830
19660427,396,781,229,2270,4960,720
19660428,315,896,225,2260,5220,840
19660429,571,560,261,3300,3030,890
19660502,519,669,239,2920,3350,800
19660503,228,1014,187,1410,6190,430
19660504,357,858,237,2890,5820,1030
19660505,180,1083,179,880,8560,670
19660506,377,872,197,6310,5560,1250
19660509,273,991,188,1210,7650,440
19660510,778,410,235,6680,1350,1020
19660511,639,515,262,3180,3520,780
19660512,190,1062,164,830,7010,380
19660513,237,982,210,1240,6900,860
19660516,194,1071,178,820,7880,560
19660517,230,1000,217,1350,7690,830
19660518,946,273,224,7750,840,730
19660519,579,607,229,2320,5580,740
19660520,618,566,221,4420,1590,430
19660523,826,360,204,5050,1490,540
19660524,889,318,196,4590,1830,800
19660525,647,477,243,3650,1550,630
19660526,584,552,243,2460,2990,640
19660527,629,448,304,2990,1010,800
19660531,286,879,233,930,4260,580
19660601,490,645,260,2780,2000,520
19660602,565,509,271,1920,2450,710
19660603,585,494,284,2280,1500,660
19660606,329,819,237,850,2970,450
19660607,271,832,268,860,3650,540
19660608,622,480,272,2640,1300,640
19660609,729,396,245,4050,1280,480
19660610,871,301,210,6590,1110,630
19660613,715,454,230,4400,2430,770
19660614,608,534,250,4580,2390,600
19660615,529,559,299,3380,4220,930
19660616,511,618,239,3660,2370,850
19660617,513,594,278,2920,2910,760
19660620,523,614,251,2750,2450,740
19660621,675,478,229,4310,2020,540
19660622,635,513,260,4620,2340,850
19660623,459,680,249,2370,4860,710
19660624,476,663,237,2720,3620,800
19660627,384,774,224,1220,3590,530
19660628,382,773,250,2420,3330,540
19660629,238,919,231,770,4710,550
19660630,373,775,238,3160,3380,710
19660701,826,313,227,3780,980,470
19660705,571,542,264,1990,2100,520
19660706,864,320,209,5360,1060,450
19660707,699,459,264,3580,2850,780
19660708,617,528,256,3590,1810,700
19660711,592,553,244,2970,2610,620
19660712,426,741,227,1700,2960,520
19660713,335,791,259,1660,3250,680
19660714,638,474,280,3700,1600,650
19660715,649,488,264,3670,1570,850
19660718,478,666,251,2090,2420,610
19660719,302,849,248,1280,4080,610
19660720,316,838,214,1000,3970,500
19660721,439,709,239,2680,2850,680
19660722,518,611,239,3290,2330,930
19660725,165,1089,153,440,6290,330
19660726,348,818,252,2940,3710,960
19660727,740,408,232,3810,1550,720
19660728,419,689,265,1860,3180,650
19660729,446,615,304,1960,2560,630
19660801,164,1080,163,380,5220,290
19660802,481,655,276,2730,2190,790
19660803,829,326,245,4780,880,560
19660804,760,393,233,4750,1580,580
19660805,604,498,265,2620,2110,770
19660808,436,685,253,2110,2240,550
19660809,561,556,255,3510,2220,520
19660810,337,761,267,1620,3060,620
19660811,480,611,300,3050,1950,690
19660812,600,501,270,3630,1940,670
19660815,407,696,267,2240,2800,650
19660816,211,997,212,740,4860,530
19660817,278,883,259,1990,3940,700
19660818,181,1048,209,710,5680,600
19660819,292,873,247,1360,5040,680
19660822,130,1147,171,1150,7020,520
19660823,524,657,244,5050,3770,1010
19660824,845,342,211,5280,1250,520
19660825,310,889,225,760,5440,560
19660826,100,1186,142,290,7620,280
19660829,103,1240,114,430,10120,360
19660830,710,498,224,8850,1700,680
19660831,988,281,162,5420,2760,510
19660901,664,502,254,2770,2880,600
19660902,516,619,256,1800,3640,640
19660906,448,677,266,1320,2510,530
19660907,257,907,208,870,4230,430
19660908,468,706,232,3280,2710,670
19660909,657,469,263,3220,1350,720
19660912,1030,202,185,5860,520,400
19660913,847,379,197,3780,2580,520
19660914,691,467,245,4070,1450,730
19660915,724,440,214,3330,2290,530
19660916,602,538,242,2290,2220,650
19660919,460,677,262,1670,2670,590
19660920,400,724,265,1440,2530,590
19660921,170,995,224,330,4570,460
19660922,531,595,263,3360,1750,660
19660923,455,626,280,1390,2540,630
19660926,555,572,270,2430,1780,760
19660927,646,508,224,2960,2720,630
19660928,296,833,243,720,4810,470
19660929,223,964,209,760,4940,420
19660930,569,543,267,3430,2060,690
19661003,198,1003,204,380,5760,360
19661004,397,776,257,3670,4200,1050
19661005,381,763,260,1150,4190,550
19661006,243,961,220,840,6650,620
19661007,280,918,233,1140,6450,550
19661010,725,453,244,7020,1840,780
19661011,792,399,233,3730,3890,820
19661012,916,261,209,6010,560,350
19661013,735,471,222,3270,4360,1050
19661014,571,569,223,2690,2540,380
19661017,775,388,242,3710,1310,560
19661018,908,283,225,5710,920,560
19661019,502,671,259,1860,3950,650
19661020,508,624,275,2110,4100,630
19661021,529,606,261,2420,2410,860
19661024,604,571,237,2450,2760,570
19661025,596,549,276,3240,2360,640
19661026,890,310,230,4890,1140,730
19661027,809,410,214,4290,1750,640
19661028,702,489,235,3330,2480,620
19661031,583,568,269,2810,2460,600
19661101,781,371,248,4540,1280,660
19661102,635,535,245,3100,2990,660
19661103,467,664,260,2410,2810,650
19661104,615,530,242,4400,1540,600
19661107,620,537,251,3100,2290,740
19661109,756,435,238,5710,2020,660
19661110,772,430,236,5390,2590,920
19661111,604,510,273,3600,2300,800
19661114,460,698,277,2040,3570,940
19661115,648,511,255,4310,2260,620
19661116,883,347,216,7760,1640,960
19661117,445,729,259,1800,5980,1130
19661118,413,763,252,2300,3940,670
19661121,212,1026,194,760,6170,530
19661122,387,774,260,2580,3060,800
19661123,757,388,265,4870,1700,790
19661125,781,371,244,5230,1050,530
19661128,572,625,242,3670,3200,770
19661129,491,650,277,2720,3760,850
19661130,535,617,265,4040,2310,890
19661201,548,639,249,3280,4200,1010
19661202,527,613,275,2710,2600,930
19661205,543,621,272,3330,2310,840
19661206,714,477,241,4620,2360,690
19661207,750,439,261,5900,1990,1100
19661208,708,485,262,4680,2820,870
19661209,668,505,261,4520,2380,750
19661212,815,415,231,6570,1830,1130
19661213,594,626,247,3870,4910,1060
19661214,635,536,266,4260,2510,760
19661215,391,804,263,1870,4630,730
19661216,548,599,282,3460,2670,860
19661219,539,649,261,3020,3290,1040
19661220,448,722,284,2050,3770,1010
19661221,747,433,266,4980,1870,850
19661222,745,427,272,5350,2250,960
19661223,578,594,280,3370,3140,900
19661227,488,708,251,1930,3640,720
19661228,406,789,253,1460,4620,1090
19661229,416,815,244,1990,4980,940
19661230,533,705,233,3430,6160,1740
19670103,789,434,203,3250,2320,540
19670104,627,510,247,3400,1950,800
19670105,1070,208,162,5860,980,480
19670106,920,321,203,5270,1990,580
19670109,946,314,203,6860,1710,610
19670110,662,571,226,3290,3890,940
19670111,938,342,178,10110,2130,1000
19670112,859,378,218,7770,3860,1200
19670113,834,423,196,6980,2270,760
19670116,673,566,207,5000,4450,840
19670117,917,355,179,9020,1840,740
19670118,728,518,215,6140,4400,860
19670119,665,553,226,5330,3900,1020
19670120,813,401,230,6600,2030,900
19670123,737,503,228,5870,3930,1030
19670124,632,608,208,6420,3380,630
19670125,457,756,228,3120,6210,970
19670126,655,550,230,6260,3430,950
19670127,745,442,241,6220,2330,1150
19670130,858,401,186,7040,2420,790
19670131,637,596,222,5740,4930,880
19670201,547,630,235,4470,4100,1020
19670202,687,539,217,6340,3550,830
19670203,832,369,226,8420,2750,850
19670206,627,595,227,5120,4600,970
19670207,496,640,246,2450,3300,660
19670208,832,386,217,7820,2380,1030
19670209,505,702,217,3360,6410,1210
19670210,668,513,250,5640,2290,930
19670213,664,496,261,4040,2740,790
19670214,765,441,215,6230,2630,900
19670215,573,663,210,5130,4340,1020
19670216,475,737,219,3010,4710,790
19670217,521,684,241,3900,3740,890
19670220,414,791,221,3460,4350,840
19670221,624,574,258,4920,3170,950
19670223,605,616,224,4040,3930,2050
19670224,636,548,248,5290,3740,800
19670227,245,1005,175,2030,7650,530
19670228,618,588,223,6120,2890,960
19670301,851,361,231,8400,2280,830
19670302,709,501,229,7350,3570,1000
19670303,632,595,209,6040,3860,1200
19670306,567,625,241,5390,4190,830
19670307,637,537,248,5730,3070,1020
19670308,618,589,220,5780,4410,890
19670309,662,558,235,6240,3280,970
19670310,774,462,204,8730,5260,910
19670313,454,779,218,3370,5720,830
19670314,523,670,242,4800,4530,930
19670315,753,461,217,7390,2620,830
19670316,794,434,238,7360,2140,2670
19670317,634,567,238,5020,4300,710
19670320,600,594,239,4390,3660,990
19670321,548,667,234,3700,5270,860
19670322,646,539,248,5170,2900,750
19670323,794,422,221,5970,2550,990
19670327,625,608,225,4090,4080,1090
19670328,662,548,233,4600,3320,1030
19670329,587,592,254,3960,3530,940
19670330,611,570,307,4110,3320,920
19670331,463,708,264,2740,4720,680
19670403,301,927,224,1700,6130,710
19670404,604,612,233,4380,3540,830
19670405,769,447,223,5710,2570,540
19670406,636,534,268,4630,3920,930
19670407,452,747,242,2350,5680,1040
19670410,225,980,240,950,6740,460
19670411,787,400,245,5740,1210,760
19670412,611,555,268,3310,3900,540
19670413,711,446,249,4960,1980,680
19670414,797,393,246,6400,1740,680
19670417,734,480,241,5650,2760,660
19670418,812,420,229,7400,2320,780
19670419,636,612,214,5170,4560,1140
19670420,671,531,244,5250,3380,1060
19670421,648,550,244,5580,3680,960
19670424,629,602,234,5010,4290,980
19670425,663,568,230,6130,3270,1020
19670426,596,615,259,4320,4770,1480
19670427,764,465,225,7250,2210,790
19670428,658,562,231,5900,4260,1050
19670501,640,580,238,4510,4110,790
19670502,686,574,204,6150,3320,790
19670503,676,547,232,6600,3670,1290
19670504,675,556,225,6960,4270,1630
19670505,649,589,227,5560,4080,1000
19670508,675,586,215,5490,3980,860
19670509,375,889,223,2280,7770,780
19670510,593,648,236,5670,3300,1440
19670511,755,445,246,7020,2350,960
19670512,554,620,282,4490,4890,1100
19670515,397,824,221,2700,4890,740
19670516,734,477,242,7040,2550,1110
19670517,559,632,256,4310,4310,950
19670518,543,636,273,5510,3900,860
19670519,438,752,253,3870,5390,1310
19670522,478,718,244,4240,4300,1070
19670523,477,768,223,3950,5090,770
19670524,225,1048,193,1920,7740,640
19670525,785,418,238,6190,1950,820
19670526,536,641,255,3230,3700,890
19670529,426,738,249,2220,3540,830
19670531,138,1145,155,390,8100,380
19670601,832,391,221,7000,1290,750
19670602,536,653,247,3160,4040,860
19670605,112,1211,117,600,10200,320
19670606,1071,205,143,8230,670,330
19670607,914,318,187,7670,1950,550
19670608,752,431,231,5610,1990,700
19670609,758,457,229,5490,3190,980
19670612,795,417,221,7020,2440,770
19670613,735,512,193,7400,3540,640
19670614,565,653,236,5040,5090,840
19670615,660,567,223,7050,2960,1240
19670616,580,620,242,5640,4120,980
19670619,587,610,225,4730,3090,750
19670620,609,608,239,4910,4090,1350
19670621,518,705,229,4380,4360,1030
19670622,497,688,263,3860,4830,860
19670623,647,534,253,4580,3460,1090
19670626,500,718,229,3090,5020,930
19670627,495,692,248,3300,4670,810
19670628,661,576,207,5930,2760,620
19670629,446,787,220,3120,5830,990
19670630,603,574,262,4040,2900,920
19670703,709,450,253,3590,1810,600
19670705,786,445,213,5850,2380,900
19670706,613,602,239,5080,4200,870
19670707,785,446,225,7990,2690,860
19670710,857,433,186,8110,3290,740
19670711,668,582,221,6740,4500,1160
19670712,601,623,239,5640,4600,980
19670713,676,564,212,6040,3750,940
19670714,747,481,239,6770,3200,920
19670717,621,622,206,5240,4370,790
19670718,802,475,205,8010,3130,920
19670719,645,609,218,6290,5630,930
19670720,594,635,231,5610,4760,790
19670721,556,663,231,5410,5470,840
19670724,486,772,219,3110,5380,1090
19670725,647,553,234,5480,3520,900
19670726,721,508,223,7250,2990,930
19670727,728,513,204,7470,3950,980
19670728,703,519,212,6400,3720,790
19670731,679,547,216,5600,3710,1030
19670801,748,499,216,7490,3910,890
19670802,736,518,212,7080,5210,1220
19670803,494,754,227,5910,6000,1550
19670804,724,488,247,6360,3650,1120
19670807,595,645,228,4330,4760,1030
19670808,567,625,259,4370,3760,850
19670809,656,562,222,5600,3630,870
19670810,525,715,223,3600,4400,1050
19670811,404,780,270,2670,4580,1010
19670814,394,843,210,2290,4890,810
19670815,613,605,231,4430,3310,980
19670816,490,739,240,3030,4270,930
19670817,640,588,228,4980,3180,630
19670818,613,579,266,4010,3300,950
19670821,480,757,230,3020,4660,930
19670822,427,794,239,2550,4340,1050
19670823,504,711,250,3710,3840,1190
19670824,466,744,242,2320,4680,740
19670825,382,829,236,2130,4170,950
19670828,614,603,225,3320,2340,620
19670829,673,521,257,3440,2190,730
19670830,772,464,209,3900,2280,1020
19670831,806,416,233,5940,2010,890
19670901,747,475,236,4670,2160,630
19670905,715,512,224,5060,2500,770
19670906,701,528,246,4380,3920,1260
19670907,557,633,284,3870,4060,950
19670908,596,602,252,4940,3340,1030
19670911,604,608,269,4260,3800,1120
19670912,716,513,236,6330,2760,850
19670913,813,436,220,8130,3140,1130
19670914,625,619,242,5530,5490,1200
19670915,614,651,217,5100,4250,920
19670918,682,566,227,6380,4350,890
19670919,465,786,246,3260,6850,1430
19670920,650,605,231,6270,3570,1150
19670921,648,598,231,6830,3590,870
19670922,701,544,222,6530,3540,1100
19670925,659,581,243,6000,3890,1030
19670926,395,869,223,2760,7460,720
19670927,599,637,251,4460,3340,1000
19670928,562,649,267,5040,4240,1200
19670929,612,611,233,4920,3510,1290
19671002,498,751,229,3820,4470,950
19671003,673,591,234,5840,3610,880
19671004,615,626,232,5600,4730,1200
19671005,628,567,248,4480,3260,760
19671006,702,532,235,5010,3070,760
19671009,662,607,211,5660,4700,820
19671010,389,886,208,3230,7750,1020
19671011,399,854,234,3690,6580,960
19671012,376,851,236,2340,4600,830
19671013,616,603,238,4340,3620,1080
19671016,348,943,200,2350,5860,860
19671017,481,767,243,4710,4460,1130
19671018,614,626,233,5250,3810,1450
19671019,578,685,219,4830,5640,1160
19671020,435,801,242,3390,5060,1060
19671023,380,880,215,3170,5530,990
19671024,436,820,233,3090,7060,970
19671025,538,713,227,5040,4200,1070
19671026,701,541,238,5820,3100,1010
19671027,584,671,235,4320,4650,920
19671030,497,757,234,4240,4710,1310
19671031,354,914,210,2590,7840,1600
19671101,298,952,229,2480,7670,790
19671102,399,840,241,3260,6270,1240
19671103,500,733,238,3130,4760,920
19671106,468,780,236,3920,5360,1060
19671108,597,677,219,4250,7100,1280
19671109,639,635,210,4770,3260,870
19671110,771,499,210,5430,3690,850
19671113,504,758,239,3100,6110,930
19671114,337,942,206,2080,7480,790
19671115,617,647,215,5930,3230,840
19671116,876,385,209,7260,2610,710
19671117,769,485,224,5740,3400,920
19671120,193,1172,117,1790,10490,480
19671121,1049,265,170,9840,1440,1030
19671122,841,446,207,7810,3230,1150
19671124,586,651,225,4560,3990,920
19671127,719,554,219,5000,3960,1090
19671128,801,484,203,6770,3220,1050
19671129,696,582,217,5670,4660,1070
19671130,453,824,204,3060,4940,870
19671201,726,528,234,6060,2650,1040
19671204,813,500,199,7390,3600,760
19671205,638,654,231,6200,5460,1280
19671206,686,606,220,7220,3710,1020
19671207,629,663,217,5540,5670,1280
19671208,587,662,225,4820,5010,870
19671211,578,702,233,4830,4430,1240
19671212,578,685,239,5760,3870,1220
19671213,719,563,238,7180,3960,1350
19671214,674,604,232,6080,4970,1250
19671215,509,780,217,4180,6340,1010
19671218,530,735,237,3530,5610,1190
19671219,589,685,244,4510,4620,1480
19671220,703,545,253,7330,3040,1030
19671221,734,561,217,5810,4110,1090
19671222,651,624,229,4680,4010,890
19671226,718,551,245,5030,3220,890
19671227,866,443,216,8350,3100,1240
19671228,654,638,239,5890,5250,1400
19671229,822,532,192,9890,3940,1120
19680102,729,598,154,5460,4860,760
19680103,606,728,180,4880,6950,830
19680104,600,719,183,6410,6120,910
19680105,867,432,201,7430,3470,980
19680108,944,406,178,9740,3430,1100
19680109,692,630,181,5880,6340,1490
19680110,713,562,234,6760,3840,1070
19680111,832,483,199,8970,3480,770
19680112,782,527,201,8130,3710,1240
19680115,694,599,222,5710,5720,1220
19680116,539,773,222,5050,6190,1100
19680117,613,673,208,6860,4980,1070
19680118,708,579,228,7180,5350,1310
19680119,522,752,221,3940,6720,1290
19680122,274,1072,148,1400,8730,510
19680123,403,860,214,3270,6650,1120
19680124,498,775,200,4010,5600,970
19680125,493,762,231,5930,5130,1330
19680126,755,494,215,5930,3100,960
19680129,587,698,192,4200,4950,800
19680130,401,873,217,2380,6790,950
19680131,339,903,221,2120,6510,850
19680201,602,612,238,5780,3800,1020
19680202,583,671,228,3420,5910,800
19680205,490,771,222,2840,5300,840
19680206,593,626,256,4190,3300,1080
19680207,637,572,258,4010,3400,970
19680208,221,1071,184,740,8180,740
19680209,257,1020,194,2280,8600,970
19680213,306,1013,170,2680,7430,730
19680214,788,480,216,8300,2290,790
19680215,803,480,215,5080,3750,950
19680216,492,734,230,2940,5380,760
19680219,689,520,255,3810,2630,840
19680220,822,434,203,5830,2120,830
19680221,778,471,214,5090,3340,740
19680223,480,757,229,2760,5190,860
19680226,376,878,225,2180,5030,610
19680227,639,572,251,4200,2510,890
19680228,512,738,243,2230,4880,920
19680229,327,932,199,1510,5570,630
19680301,397,825,238,2360,5370,880
19680304,282,1033,168,1960,8130,510
19680305,384,914,190,3740,6690,1010
19680306,959,301,204,8100,1290,520
19680307,648,601,224,3670,4190,770
19680308,532,659,267,3070,3490,850
19680311,950,315,200,7570,1380,570
19680312,696,508,272,5200,2980,1070
19680313,601,608,251,3950,4090,960
19680314,126,1245,143,350,10920,380
19680315,683,589,204,7250,3260,710
19680318,877,410,186,7130,3050,600
